"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:05:25:907","1007917563546","   0.201","  12.000"," 3500","  22.040","   2.214","   0.615","  10.219","   1.027","   0.285"," 69","0","   1.625","   0.163","   0.045","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:005","1008163552406","   0.300","  12.000"," 3500","  22.458","   4.429","   1.230","  10.647","   2.077","   0.577"," 69","0","   1.691","   0.330","   0.092","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:105","1008411398269","   0.399","  13.000"," 3600","  22.982","   6.712","   1.865","  11.021","   3.172","   0.881"," 70","0","   1.736","   0.503","   0.140","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:205","1008660866513","   0.499","  14.000"," 3600","  23.287","   9.042","   2.512","  11.379","   4.310","   1.197"," 67","0","   1.764","   0.679","   0.189","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:307","1008916747944","   0.602","  13.000"," 3600","  23.495","  11.452","   3.181","  11.417","   5.481","   1.523"," 67","0","   1.731","   0.857","   0.238","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:405","1009159909834","   0.699","  13.000"," 3600","  23.287","  13.722","   3.812","  11.069","   6.560","   1.822"," 66","0","   1.802","   1.032","   0.287","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:505","1009409269880","   0.799","  13.000"," 1700","  21.852","  15.907","   4.419","   9.600","   7.520","   2.089"," 65","0","   2.134","   1.246","   0.346","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:603","1009654988095","   0.898","  18.000"," 1700","  11.663","  17.056","   4.738","   2.651","   7.781","   2.161"," 64","0","   1.934","   1.436","   0.399","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:706","1009911332750","   1.001","  32.000"," 1700","  18.503","  18.957","   5.266","   8.430","   8.648","   2.402"," 65","0","   1.972","   1.639","   0.455","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:805","1010157027910","   1.099","  21.000"," 1700","  10.523","  19.994","   5.554","   2.712","   8.915","   2.476"," 64","0","   1.659","   1.802","   0.501","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:26:903","1010401728885","   1.197","  13.000"," 2500","  11.268","  21.099","   5.861","   3.313","   9.240","   2.567"," 65","0","   1.457","   1.945","   0.540","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:27:003","1010651595285","   1.297","  15.000"," 1700","  11.520","  22.253","   6.182","   3.491","   9.590","   2.664"," 65","0","   1.545","   2.100","   0.583","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:27:103","1010901314188","   1.398","  15.000"," 2500","  11.629","  23.418","   6.505","   3.591","   9.949","   2.764"," 65","0","   1.538","   2.254","   0.626","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:27:206","1011157054635","   1.500","  14.000"," 1700","   9.395","  24.381","   6.772","   2.038","  10.158","   2.822"," 65","0","   1.449","   2.402","   0.667","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:27:303","1011401070285","   1.598","  15.000"," 1700","   9.792","  25.339","   7.039","   2.336","  10.387","   2.885"," 64","0","   1.464","   2.546","   0.707","   0.000","   0.000","   0.000","  47.000","  750"
"10:05:27:404","1011650783270","   1.698","  23.000"," 1700","  18.077","  27.149","   7.541","   8.818","  11.269","   3.130"," 65","0","   1.641","   2.710","   0.753","   0.012","   0.001","   0.000","  47.000","  750"
"10:05:27:507","1011908417288","   1.801","  24.000"," 2500","  20.263","  29.242","   8.123","  10.384","  12.342","   3.428"," 67","0","   1.683","   2.884","   0.801","   0.018","   0.003","   0.001","  47.000","  750"
"10:05:27:606","1012155042420","   1.900","  15.000"," 1700","   9.744","  30.205","   8.390","   2.160","  12.556","   3.488"," 64","0","   1.489","   3.031","   0.842","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:27:706","1012403897980","   2.000","  16.000"," 1700","  13.286","  31.531","   8.759","   4.520","  13.007","   3.613"," 65","0","   1.591","   3.190","   0.886","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:27:806","1012653574810","   2.100","  14.000"," 1700","   8.803","  32.412","   9.003","   1.673","  13.174","   3.659"," 64","0","   1.412","   3.331","   0.925","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:27:906","1012902829060","   2.200","  14.000"," 1700","   9.192","  33.330","   9.258","   1.901","  13.364","   3.712"," 65","0","   1.438","   3.475","   0.965","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:006","1013152305463","   2.300","  16.000"," 2800","   9.494","  34.280","   9.522","   2.117","  13.576","   3.771"," 64","0","   1.470","   3.622","   1.006","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:106","1013401756435","   2.400","  16.000"," 1700","  10.269","  35.307","   9.808","   2.658","  13.842","   3.845"," 64","0","   1.490","   3.771","   1.047","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:205","1013649491465","   2.499","  15.000"," 1700","   9.396","  36.240","  10.067","   2.051","  14.045","   3.901"," 65","0","   1.448","   3.915","   1.087","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:305","1013899435895","   2.600","  13.000"," 1700","   8.462","  37.088","  10.302","   1.433","  14.189","   3.941"," 64","0","   1.392","   4.054","   1.126","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:405","1014149450445","   2.700","  12.000"," 1700","   8.445","  37.935","  10.537","   1.410","  14.330","   3.981"," 64","0","   1.397","   4.194","   1.165","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:506","1014399433830","   2.800","  13.000"," 1700","   8.555","  38.792","  10.776","   1.476","  14.478","   4.022"," 64","0","   1.408","   4.335","   1.204","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:603","1014641212320","   2.897","  14.000"," 1700","   8.748","  39.640","  11.011","   1.608","  14.634","   4.065"," 63","0","   1.412","   4.472","   1.242","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:706","1014899138055","   3.000","  19.000"," 1700","  13.220","  41.007","  11.391","   4.766","  15.127","   4.202"," 64","0","   1.624","   4.640","   1.289","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:806","1015147981300","   3.100","  16.000"," 1700","   9.935","  41.998","  11.666","   2.443","  15.371","   4.270"," 64","0","   1.501","   4.790","   1.331","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:28:906","1015397407865","   3.200","  15.000"," 1700","   9.200","  42.919","  11.922","   1.874","  15.558","   4.322"," 65","0","   1.470","   4.937","   1.371","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:007","1015648932175","   3.301","  17.000"," 1700","  10.293","  43.956","  12.210","   2.509","  15.811","   4.392"," 64","0","   1.530","   5.091","   1.414","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:107","1015898748340","   3.401","  16.000"," 1700","  10.811","  45.039","  12.511","   3.126","  16.124","   4.479"," 64","0","   1.487","   5.240","   1.456","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:207","1016148543200","   3.501","  14.000"," 1700","   8.590","  45.900","  12.750","   1.550","  16.279","   4.522"," 64","0","   1.423","   5.383","   1.495","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:307","1016398398545","   3.601","  16.000"," 1700","   9.786","  46.880","  13.022","   2.330","  16.513","   4.587"," 64","0","   1.531","   5.536","   1.538","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:407","1016648109890","   3.702","  13.000"," 1700","   8.680","  47.749","  13.264","   1.594","  16.672","   4.631"," 64","0","   1.457","   5.682","   1.578","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:507","1016897914675","   3.802","  18.000"," 1700","  12.784","  49.029","  13.619","   4.628","  17.136","   4.760"," 63","0","   1.639","   5.846","   1.624","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:603","1017137618530","   3.898","  15.000"," 1700","   9.282","  49.921","  13.867","   1.928","  17.321","   4.811"," 63","0","   1.527","   5.993","   1.665","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:705","1017390580430","   3.999","  16.000"," 1700","  12.625","  51.202","  14.223","   4.123","  17.739","   4.928"," 63","0","   1.654","   6.161","   1.711","   0.000","   0.003","   0.001","  47.000","  750"
"10:05:29:803","1017634906459","   4.097","  22.000"," 2500","  14.384","  52.611","  14.614","   5.697","  18.297","   5.083"," 64","0","   1.781","   6.335","   1.760","   0.008","   0.004","   0.001","  47.000","  750"
"10:05:29:905","1017890683545","   4.200","  14.000"," 1700","   9.412","  53.576","  14.882","   2.074","  18.510","   5.142"," 64","0","   1.495","   6.488","   1.802","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:007","1018143646037","   4.301","  13.000"," 2500","   8.533","  54.441","  15.123","   1.521","  18.664","   5.185"," 64","0","   1.406","   6.631","   1.842","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:105","1018388422250","   4.399","  12.000"," 1700","   8.523","  55.278","  15.355","   1.499","  18.811","   5.225"," 64","0","   1.418","   6.770","   1.881","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:205","1018639009710","   4.500","  12.000"," 1700","   8.370","  56.119","  15.589","   1.392","  18.951","   5.264"," 63","0","   1.375","   6.908","   1.919","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:305","1018887160175","   4.599","  12.000"," 1700","   8.359","  56.950","  15.820","   1.413","  19.092","   5.303"," 63","0","   1.394","   7.047","   1.958","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:403","1019133122170","   4.698","  13.000"," 1700","   8.574","  57.796","  16.054","   1.533","  19.243","   5.345"," 64","0","   1.438","   7.189","   1.997","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:504","1019383425175","   4.798","  15.000"," 1700","   9.447","  58.744","  16.318","   2.067","  19.451","   5.403"," 64","0","   1.533","   7.343","   2.040","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:603","1019631747800","   4.898","  19.000"," 3500","  16.848","  60.421","  16.784","   7.980","  20.245","   5.624"," 69","0","   1.563","   7.498","   2.083","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:706","1019887785605","   5.000","  22.000"," 1700","  25.665","  63.056","  17.516","  15.284","  21.814","   6.059"," 64","0","   1.615","   7.664","   2.129","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:806","1020137282580","   5.100","  13.000"," 1700","   8.685","  63.925","  17.757","   1.596","  21.974","   6.104"," 64","0","   1.447","   7.809","   2.169","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:30:904","1020381712879","   5.198","  15.000"," 2500","   9.317","  64.838","  18.010","   1.972","  22.167","   6.157"," 64","0","   1.548","   7.961","   2.211","   0.000","   0.004","   0.001","  47.000","  750"
"10:05:31:007","1020638196679","   5.301","  17.000"," 2500","  11.049","  65.974","  18.326","   3.039","  22.479","   6.244"," 63","0","   1.648","   8.130","   2.258","   0.009","   0.005","   0.001","  47.000","  750"
"10:05:31:105","1020884168315","   5.400","  15.000"," 1700","   9.350","  66.896","  18.582","   1.971","  22.674","   6.298"," 64","0","   1.571","   8.285","   2.301","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:205","1021133593895","   5.500","  15.000"," 1700","   9.156","  67.812","  18.837","   1.897","  22.863","   6.351"," 64","0","   1.526","   8.438","   2.344","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:305","1021383034300","   5.600","  17.000"," 1700","   9.579","  68.770","  19.103","   2.104","  23.074","   6.409"," 63","0","   1.558","   8.593","   2.387","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:404","1021627800695","   5.698","  15.000"," 1700","   8.887","  69.642","  19.345","   1.832","  23.254","   6.459"," 64","0","   1.398","   8.731","   2.425","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:505","1021880185230","   5.799","  13.000"," 1700","   8.684","  70.520","  19.589","   1.624","  23.418","   6.505"," 63","0","   1.393","   8.872","   2.464","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:603","1022126080309","   5.898","  13.000"," 3600","  11.785","  71.682","  19.912","   3.598","  23.773","   6.604"," 71","0","   1.416","   9.011","   2.503","   0.000","   0.005","   0.001","  47.000","  750"
"10:05:31:703","1022373984530","   5.997","  18.000"," 1700","  24.520","  74.119","  20.589","  12.717","  25.037","   6.955"," 64","0","   1.635","   9.174","   2.548","   0.012","   0.006","   0.002","  47.000","  750"
"10:05:31:803","1022624757406","   6.098","  22.000"," 3500","  23.529","  76.485","  21.246","  13.306","  26.374","   7.326"," 67","0","   1.605","   9.335","   2.593","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:31:907","1022883362051","   6.201","  25.000"," 3500","  33.704","  79.979","  22.216","  21.019","  28.554","   7.932"," 67","0","   1.735","   9.515","   2.643","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:006","1023129105933","   6.300","  24.000"," 3500","  28.691","  82.806","  23.002","  17.033","  30.232","   8.398"," 68","0","   1.417","   9.655","   2.682","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:103","1023371357746","   6.397","  25.000"," 3500","  27.460","  85.473","  23.743","  15.928","  31.779","   8.827"," 68","0","   1.729","   9.823","   2.728","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:204","1023623719481","   6.498","  23.000"," 3500","  25.433","  88.046","  24.457","  14.018","  33.197","   9.221"," 67","0","   1.734","   9.998","   2.777","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:306","1023878803058","   6.601","  23.000"," 3500","  25.864","  90.692","  25.192","  14.336","  34.663","   9.629"," 68","0","   1.770","  10.179","   2.827","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:405","1024125646057","   6.700","  23.000"," 3500","  25.903","  93.255","  25.904","  14.285","  36.077","  10.021"," 67","0","   1.737","  10.351","   2.875","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:502","1024368400492","   6.797","  23.000"," 3500","  27.838","  95.964","  26.657","  15.897","  37.624","  10.451"," 67","0","   1.739","  10.520","   2.922","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:602","1024617849309","   6.897","  22.000"," 3500","  27.658","  98.731","  27.425","  16.010","  39.225","  10.896"," 69","0","   1.549","  10.675","   2.965","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:703","1024867614664","   6.997","  28.000"," 3500","  31.441"," 101.879","  28.300","  19.506","  41.179","  11.439"," 70","0","   1.556","  10.831","   3.009","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:806","1025124862758","   7.100","  24.000"," 3500","  28.952"," 104.865","  29.129","  17.381","  42.971","  11.936"," 71","0","   1.385","  10.974","   3.048","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:32:903","1025367023741","   7.197","  25.000"," 3500","  28.876"," 107.669","  29.908","  17.255","  44.647","  12.402"," 70","0","   1.436","  11.113","   3.087","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:007","1025628087285","   7.302","  21.000"," 3500","  25.240"," 110.310","  30.642","  13.891","  46.101","  12.806"," 69","0","   1.542","  11.275","   3.132","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:107","1025877495673","   7.402","  12.000"," 3600","  17.433"," 112.054","  31.126","   6.993","  46.800","  13.000"," 67","0","   1.392","  11.414","   3.170","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:203","1026116111523","   7.498","  12.000"," 3600","  17.147"," 113.694","  31.582","   6.794","  47.450","  13.180"," 67","0","   1.358","  11.544","   3.207","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:307","1026376289596","   7.602","  12.000"," 3500","  17.632"," 115.533","  32.093","   7.133","  48.194","  13.387"," 70","0","   1.374","  11.687","   3.246","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:407","1026625715481","   7.702","  12.000"," 3500","  17.132"," 117.246","  32.568","   6.730","  48.867","  13.574"," 69","0","   1.360","  11.823","   3.284","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:507","1026875168684","   7.802","  12.000"," 3600","  17.248"," 118.971","  33.048","   6.817","  49.549","  13.763"," 67","0","   1.362","  11.959","   3.322","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:603","1027114422263","   7.898","  12.000"," 3500","  17.137"," 120.615","  33.504","   6.696","  50.191","  13.942"," 68","0","   1.360","  12.090","   3.358","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:704","1027364412519","   7.998","  14.000"," 3600","  19.726"," 122.592","  34.053","   8.682","  51.061","  14.184"," 69","0","   1.497","  12.240","   3.400","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:805","1027616585171","   8.099","  12.000"," 3500","  17.098"," 124.321","  34.534","   6.705","  51.739","  14.372"," 67","0","   1.360","  12.377","   3.438","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:33:907","1027872921034","   8.202","  12.000"," 3500","  16.992"," 126.067","  35.019","   6.647","  52.422","  14.562"," 69","0","   1.351","  12.516","   3.477","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:007","1028120514826","   8.301","  12.000"," 3500","  16.986"," 127.753","  35.487","   6.632","  53.081","  14.745"," 69","0","   1.356","  12.651","   3.514","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:107","1028371715121","   8.402","  13.000"," 3600","  17.593"," 129.525","  35.979","   7.114","  53.797","  14.944"," 67","0","   1.393","  12.791","   3.553","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:204","1028613755629","   8.499","  12.000"," 3500","  17.369"," 131.211","  36.447","   6.920","  54.469","  15.130"," 66","0","   1.357","  12.922","   3.590","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:307","1028870515648","   8.602","  12.000"," 3500","  17.555"," 133.018","  36.949","   7.121","  55.202","  15.334"," 68","0","   1.379","  13.064","   3.629","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:403","1029108869923","   8.697","  12.000"," 3500","  17.160"," 134.658","  37.405","   6.721","  55.844","  15.512"," 69","0","   1.366","  13.195","   3.665","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:507","1029369372310","   8.802","  12.000"," 3500","  17.037"," 136.437","  37.899","   6.684","  56.542","  15.706"," 69","0","   1.354","  13.336","   3.705","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:603","1029608655640","   8.898","  12.000"," 3500","  16.999"," 138.068","  38.352","   6.685","  57.183","  15.884"," 69","0","   1.346","  13.466","   3.740","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:705","1029863354417","   9.000","  14.000"," 3600","  19.541"," 140.063","  38.907","   8.596","  58.061","  16.128"," 68","0","   1.491","  13.618","   3.783","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:806","1030113037192","   9.100","  12.000"," 3500","  17.260"," 141.791","  39.386","   6.821","  58.744","  16.318"," 67","0","   1.366","  13.755","   3.821","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:34:907","1030367130619","   9.202","  12.000"," 3600","  17.381"," 143.562","  39.878","   6.934","  59.450","  16.514"," 68","0","   1.394","  13.897","   3.860","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:35:006","1030612644546","   9.300","  12.000"," 3100","  21.196"," 145.648","  40.458","   9.933","  60.428","  16.786"," 67","0","   1.698","  14.064","   3.907","   0.003","   0.006","   0.002","  47.000","  750"
"10:05:35:104","1030857440259","   9.398","  16.000"," 3600","  24.203"," 148.024","  41.118","  12.858","  61.690","  17.136"," 67","0","   1.757","  14.236","   3.955","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:35:206","1031112094418","   9.501","  14.000"," 3500","  24.284"," 150.503","  41.806","  12.326","  62.948","  17.486"," 72","0","   1.536","  14.393","   3.998","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:35:307","1031364819144","   9.602","  12.000"," 3500","  23.932"," 152.928","  42.480","  11.372","  64.101","  17.806"," 74","0","   1.922","  14.588","   4.052","   0.000","   0.006","   0.002","  47.000","  750"
"10:05:35:407","1031612451270","   9.701","   7.000"," 1700","  22.611"," 155.173","  43.104","   7.206","  64.816","  18.005"," 64","0","   2.306","  14.817","   4.116","   3.544","   0.358","   0.099","  47.000","  800"
"10:05:35:504","1031854251200","   9.798","   2.000"," 1700","  24.715"," 157.569","  43.769","   0.611","  64.875","  18.021"," 66","0","   1.484","  14.961","   4.156","  13.260","   1.644","   0.457","  47.000","  900"
"10:05:35:603","1032103086260","   9.898","   1.000"," 1700","  30.097"," 160.571","  44.603","   0.433","  64.919","  18.033"," 67","0","   1.352","  15.095","   4.193","  18.652","   3.504","   0.973","  47.000"," 1000"
"10:05:35:703","1032351250295","   9.997","   4.000"," 1700","  40.755"," 164.626","  45.729","   2.149","  65.133","  18.092"," 69","0","   1.487","  15.243","   4.234","  26.655","   6.156","   1.710","  47.000"," 1150"
"10:05:35:805","1032604724113","  10.099","   1.000","  800","  45.759"," 169.276","  47.021","   0.391","  65.172","  18.103"," 69","0","   1.592","  15.405","   4.279","  34.134","   9.625","   2.674","  47.000"," 1200"
"10:05:35:905","1032855378538","  10.199","   0.000","  800","  39.938"," 173.290","  48.136","   0.097","  65.182","  18.106"," 69","0","   1.925","  15.599","   4.333","  30.222","  12.662","   3.517","  47.000"," 1200"
"10:05:36:006","1033107764575","  10.301","   1.000","  800","  46.810"," 178.026","  49.452","   0.297","  65.212","  18.114"," 71","0","   1.604","  15.761","   4.378","  35.220","  16.226","   4.507","  47.000"," 1200"
"10:05:36:106","1033357038550","  10.401","   1.000","  800","  40.752"," 182.099","  50.583","   0.434","  65.255","  18.127"," 70","0","   1.997","  15.961","   4.433","  30.595","  19.284","   5.357","  47.000"," 1200"
"10:05:36:206","1033606440400","  10.501","   1.000","  800","  47.537"," 186.852","  51.903","   0.250","  65.280","  18.133"," 72","0","   1.577","  16.118","   4.477","  35.718","  22.855","   6.349","  47.000"," 1200"
"10:05:36:306","1033856010238","  10.601","   2.000","  800","  41.257"," 190.981","  53.050","   0.422","  65.323","  18.145"," 71","0","   1.953","  16.314","   4.532","  31.003","  25.958","   7.210","  47.000"," 1200"
"10:05:36:404","1034100187205","  10.699","   0.000"," 1700","  46.975"," 195.579","  54.328","   0.239","  65.346","  18.152"," 73","0","   1.687","  16.479","   4.577","  35.350","  29.418","   8.172","  47.000"," 1200"
"10:05:36:506","1034354918925","  10.801","   0.000","  800","  43.854"," 200.058","  55.572","   0.160","  65.362","  18.156"," 71","0","   1.791","  16.662","   4.628","  33.161","  32.805","   9.112","  47.000"," 1200"
"10:05:36:603","1034597397370","  10.898","   0.000"," 1700","  43.893"," 204.325","  56.757","   0.187","  65.380","  18.161"," 73","0","   1.858","  16.842","   4.678","  33.130","  36.026","  10.007","  47.000"," 1200"
"10:05:36:704","1034848451100","  10.999","   4.000","  800","  50.854"," 209.444","  58.179","   1.905","  65.572","  18.215"," 72","0","   1.467","  16.990","   4.719","  37.258","  39.776","  11.049","  47.000"," 1200"
"10:05:36:806","1035103187538","  11.101","   0.000","  800","  41.570"," 213.689","  59.358","   0.117","  65.584","  18.218"," 72","0","   1.897","  17.184","   4.773","  31.523","  42.995","  11.943","  47.000"," 1200"
"10:05:36:903","1035343612645","  11.197","   8.000"," 1700","  31.391"," 216.715","  60.199","   4.838","  66.051","  18.347"," 69","0","   2.336","  17.409","   4.836","  13.651","  44.311","  12.309","  47.000"," 1100"
"10:05:37:006","1035601886684","  11.301","  10.000"," 3500","  24.360"," 219.238","  60.899","   6.216","  66.694","  18.526"," 73","0","   2.396","  17.657","   4.905","   5.539","  44.885","  12.468","  47.000"," 1000"
"10:05:37:104","1035846565825","  11.399","   8.000"," 1700","  23.648"," 221.557","  61.544","   4.908","  67.176","  18.660"," 67","0","   2.364","  17.889","   4.969","   6.618","  45.534","  12.648","  47.000","  850"
"10:05:37:206","1036100839348","  11.501","   9.000"," 3600","  20.685"," 223.666","  62.130","   5.411","  67.727","  18.813"," 72","0","   2.360","  18.130","   5.036","   3.319","  45.872","  12.742","  47.000","  750"
"10:05:37:305","1036347743975","  11.600","   9.000"," 1700","  22.078"," 225.852","  62.737","   5.864","  68.308","  18.974"," 67","0","   2.377","  18.365","   5.101","   4.181","  46.286","  12.857","  47.000","  750"
"10:05:37:405","1036596149959","  11.699","   8.000"," 2500","  20.298"," 227.873","  63.298","   4.356","  68.742","  19.095"," 67","0","   2.257","  18.590","   5.164","   4.287","  46.713","  12.976","  47.000","  750"
"10:05:37:506","1036849149309","  11.801","   9.000"," 3600","  21.039"," 230.007","  63.891","   5.642","  69.314","  19.254"," 73","0","   2.407","  18.834","   5.232","   3.269","  47.045","  13.068","  47.000","  750"
"10:05:37:603","1037089750230","  11.897","   7.000"," 1700","  20.983"," 232.031","  64.453","   4.898","  69.786","  19.385"," 67","0","   2.508","  19.076","   5.299","   4.220","  47.452","  13.181","  47.000","  750"
"10:05:37:703","1037339282411","  11.997","  14.000"," 3600","  25.828"," 234.615","  65.171","  11.520","  70.939","  19.705"," 73","0","   2.107","  19.286","   5.357","   0.986","  47.550","  13.208","  47.000","  750"
"10:05:37:803","1037590223325","  12.098","   6.000","  800","  10.905"," 235.713","  65.476","   4.404","  71.382","  19.828"," 66","0","   1.510","  19.438","   5.400","   0.005","  47.551","  13.209","  47.000","  750"
"10:05:37:904","1037841899613","  12.199","   0.000","  800","   1.894"," 235.904","  65.529","   0.015","  71.383","  19.829"," 67","0","   1.253","  19.565","   5.435","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:005","1038093367375","  12.300","   0.000","  800","   1.823"," 236.087","  65.580","   0.008","  71.384","  19.829"," 65","0","   1.252","  19.691","   5.470","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:106","1038344542050","  12.400","   3.000","  800","   4.438"," 236.534","  65.704","   1.055","  71.490","  19.858"," 65","0","   1.339","  19.826","   5.507","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:207","1038595901675","  12.501","   0.000","  800","   2.057"," 236.742","  65.762","   0.036","  71.494","  19.859"," 64","0","   1.259","  19.953","   5.542","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:307","1038847272700","  12.602","   1.000"," 1700","   2.961"," 237.040","  65.844","   0.244","  71.519","  19.866"," 64","0","   1.301","  20.084","   5.579","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:405","1039091785263","  12.700","   0.000","  800","   1.802"," 237.217","  65.894","   0.008","  71.519","  19.867"," 63","0","   1.248","  20.206","   5.613","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:507","1039344202013","  12.801","   0.000","  800","   2.052"," 237.424","  65.951","   0.040","  71.523","  19.868"," 64","0","   1.264","  20.334","   5.648","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:604","1039586146600","  12.898","   0.000","  800","   1.937"," 237.612","  66.003","   0.023","  71.526","  19.868"," 65","0","   1.254","  20.456","   5.682","   0.000","  47.551","  13.209","  47.000","  750"
"10:05:38:707","1039843102250","  13.001","   4.000","  800","   6.072"," 238.238","  66.177","   1.123","  71.641","  19.900"," 65","0","   1.501","  20.610","   5.725","   0.000","  47.551","  13.209","  47.000","  750"
