"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:00:25:657","1452227509065","  26.055","   3.000"," 1700","   3.582"," 119.976","  33.327","   0.389","  24.295","   6.749"," 59","0","   1.366","  35.601","   9.889","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:25:758","1452478835350","  26.156","   5.000"," 1700","   4.536"," 120.433","  33.454","   0.626","  24.358","   6.766"," 59","0","   1.463","  35.748","   9.930","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:25:856","1452722049850","  26.253","   5.000"," 1700","   4.403"," 120.862","  33.573","   0.617","  24.418","   6.783"," 60","0","   1.442","  35.889","   9.969","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:25:954","1452968363365","  26.352","   7.000"," 1700","   5.072"," 121.363","  33.712","   0.805","  24.498","   6.805"," 59","0","   1.490","  36.036","  10.010","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:056","1453222969700","  26.454","   6.000","  800","   4.703"," 121.843","  33.845","   0.562","  24.555","   6.821"," 60","0","   1.513","  36.190","  10.053","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:156","1453471841350","  26.554","   1.000","  800","   2.879"," 122.131","  33.925","   0.192","  24.574","   6.826"," 60","0","   1.321","  36.322","  10.090","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:256","1453722117325","  26.654","   1.000","  800","   2.717"," 122.403","  34.001","   0.162","  24.591","   6.831"," 58","0","   1.339","  36.457","  10.127","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:355","1453967718300","  26.753","   1.000","  800","   2.608"," 122.660","  34.072","   0.205","  24.611","   6.836"," 58","0","   1.309","  36.585","  10.163","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:457","1454223454267","  26.855","  10.000"," 2500","   7.143"," 123.392","  34.276","   1.969","  24.813","   6.892"," 60","0","   1.550","  36.744","  10.207","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:558","1454473604125","  26.955","   7.000","  800","   9.589"," 124.354","  34.543","   2.872","  25.101","   6.972"," 60","0","   1.607","  36.906","  10.252","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:657","1454720307688","  27.054","   2.000","  800","   3.263"," 124.677","  34.632","   0.193","  25.120","   6.978"," 59","0","   1.332","  37.037","  10.288","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:756","1454969017763","  27.154","   0.000","  800","   2.090"," 124.885","  34.690","   0.029","  25.123","   6.979"," 58","0","   1.275","  37.164","  10.323","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:855","1455215239650","  27.253","   2.000"," 1700","   2.981"," 125.180","  34.772","   0.184","  25.141","   6.984"," 59","0","   1.350","  37.298","  10.360","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:26:956","1455466501880","  27.354","   4.000"," 1700","   4.087"," 125.591","  34.886","   0.464","  25.188","   6.997"," 58","0","   1.435","  37.442","  10.401","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:056","1455717203413","  27.454","   8.000","  800","   7.529"," 126.348","  35.097","   2.029","  25.392","   7.053"," 59","0","   1.525","  37.596","  10.443","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:157","1455968334000","  27.555","   1.000","  800","   2.736"," 126.624","  35.173","   0.140","  25.406","   7.057"," 59","0","   1.312","  37.728","  10.480","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:258","1456219576500","  27.655","   3.000","  800","   3.391"," 126.965","  35.268","   0.266","  25.432","   7.065"," 58","0","   1.382","  37.867","  10.519","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:355","1456461762790","  27.753","   4.000"," 1700","   3.893"," 127.343","  35.373","   0.451","  25.476","   7.077"," 58","0","   1.427","  38.005","  10.557","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:459","1456721152125","  27.857","   6.000","  800","   7.302"," 128.102","  35.584","   1.467","  25.629","   7.119"," 60","0","   1.576","  38.169","  10.603","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:558","1456967819013","  27.955","   1.000","  800","   2.602"," 128.360","  35.656","   0.103","  25.639","   7.122"," 60","0","   1.316","  38.299","  10.639","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:659","1457220223263","  28.057","   1.000","  800","   2.748"," 128.638","  35.733","   0.147","  25.654","   7.126"," 58","0","   1.303","  38.431","  10.675","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:755","1457460867995","  28.153","   1.000"," 1700","   2.542"," 128.883","  35.801","   0.133","  25.667","   7.130"," 58","0","   1.320","  38.559","  10.711","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:857","1457714584640","  28.255","   4.000"," 1700","   3.789"," 129.269","  35.908","   0.407","  25.708","   7.141"," 58","0","   1.407","  38.702","  10.750","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:27:957","1457962465330","  28.354","   4.000"," 1700","   4.110"," 129.677","  36.021","   0.489","  25.757","   7.155"," 58","0","   1.449","  38.846","  10.790","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:057","1458212804685","  28.455","   4.000"," 1700","   3.975"," 130.076","  36.132","   0.477","  25.805","   7.168"," 59","0","   1.448","  38.991","  10.831","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:155","1458458686830","  28.553","   6.000"," 1700","   4.878"," 130.557","  36.266","   0.726","  25.876","   7.188"," 58","0","   1.474","  39.136","  10.871","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:257","1458713155163","  28.655","   4.000","  800","   3.865"," 130.951","  36.375","   0.431","  25.920","   7.200"," 61","0","   1.430","  39.282","  10.912","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:354","1458954527465","  28.752","   4.000"," 1700","   4.095"," 131.348","  36.485","   0.470","  25.966","   7.213"," 59","0","   1.444","  39.422","  10.951","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:454","1459203045640","  28.852","   7.000"," 1700","   7.319"," 132.077","  36.688","   1.537","  26.119","   7.255"," 59","0","   1.597","  39.581","  10.995","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:557","1459461254040","  28.955","   7.000"," 1700","   7.110"," 132.813","  36.892","   1.877","  26.313","   7.309"," 59","0","   1.496","  39.736","  11.038","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:657","1459709468738","  29.055","   1.000","  800","   2.886"," 133.100","  36.972","   0.153","  26.328","   7.313"," 58","0","   1.340","  39.869","  11.075","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:758","1459960978613","  29.155","   0.000","  800","   2.075"," 133.309","  37.030","   0.031","  26.332","   7.314"," 58","0","   1.279","  39.998","  11.111","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:859","1460212227488","  29.256","   1.000","  800","   2.726"," 133.584","  37.107","   0.115","  26.343","   7.318"," 58","0","   1.312","  40.131","  11.147","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:28:956","1460456421200","  29.354","   1.000","  800","   2.847"," 133.862","  37.184","   0.119","  26.355","   7.321"," 57","0","   1.345","  40.262","  11.184","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:054","1460700748800","  29.452","   4.000","  800","   4.264"," 134.280","  37.300","   0.684","  26.422","   7.339"," 57","0","   1.398","  40.399","  11.222","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:157","1460956786738","  29.555","   2.000","  800","   3.126"," 134.601","  37.389","   0.203","  26.443","   7.345"," 59","0","   1.360","  40.539","  11.261","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:254","1461199676438","  29.652","   5.000","  800","   4.235"," 135.014","  37.504","   0.504","  26.492","   7.359"," 59","0","   1.445","  40.680","  11.300","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:355","1461449677625","  29.752","   2.000"," 1700","   2.914"," 135.306","  37.585","   0.172","  26.509","   7.364"," 58","0","   1.353","  40.815","  11.338","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:458","1461707311795","  29.856","   4.000"," 1700","   6.340"," 135.960","  37.767","   1.110","  26.624","   7.395"," 57","0","   1.554","  40.976","  11.382","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:559","1461959019910","  29.957","   2.000"," 1700","   3.453"," 136.309","  37.864","   0.174","  26.641","   7.400"," 58","0","   1.358","  41.113","  11.420","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:658","1462206797563","  30.056","   2.000","  800","   2.896"," 136.597","  37.944","   0.136","  26.655","   7.404"," 58","0","   1.336","  41.245","  11.457","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:755","1462447665455","  30.152","   4.000"," 1700","   3.800"," 136.964","  38.045","   0.413","  26.695","   7.415"," 57","0","   1.415","  41.382","  11.495","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:855","1462698243814","  30.253","   6.000"," 3500","   9.052"," 137.873","  38.298","   3.369","  27.033","   7.509"," 62","0","   1.396","  41.522","  11.534","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:29:956","1462948986035","  30.353","   8.000"," 1700","  16.377"," 139.519","  38.755","   7.927","  27.830","   7.731"," 61","0","   1.350","  41.658","  11.572","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:30:057","1463200482688","  30.454","   2.000","  800","   3.413"," 139.864","  38.851","   0.311","  27.861","   7.739"," 58","0","   1.410","  41.800","  11.611","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:30:159","1463455027325","  30.556","   4.000"," 1700","   4.475"," 140.320","  38.978","   0.791","  27.942","   7.762"," 59","0","   1.391","  41.942","  11.651","   0.000","   0.000","   0.000","  47.000","  750"
"09:00:30:162","1463462460090","  30.559","  29.000"," 2500","  14.580"," 140.364","  38.990","   6.307","  27.961","   7.767"," 59","0","   1.945","  41.948","  11.652","   0.000","   0.000","   0.000","  47.000","  750"

"Total Elapsed Time (sec) = 30.559307"
"Measured RDTSC Frequency (GHz) = 2.494"

"Cumulative Processor Energy_0 (Joules) = 140.363708"
"Cumulative Processor Energy_0 (mWh) = 38.989919"
"Average Processor Power_0 (Watt) = 4.593157"

"Cumulative IA Energy_0 (Joules) = 27.960815"
"Cumulative IA Energy_0 (mWh) = 7.766893"
"Average IA Power_0 (Watt) = 0.914969"

"Cumulative DRAM Energy_0 (Joules) = 41.947876"
"Cumulative DRAM Energy_0 (mWh) = 11.652188"
"Average DRAM Power_0 (Watt) = 1.372671"

"Cumulative GT Energy_0 (Joules) = 0.000427"
"Cumulative GT Energy_0 (mWh) = 0.000119"
"Average GT Power_0 (Watt) = 0.000014"
