"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:05:54:056","2271327664635","  26.000","   3.000"," 1700","   5.948"," 227.968","  63.325","   0.366","  76.834","  21.343"," 63","0","   2.349","  40.279","  11.189","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:158","2271582816185","  26.103","   5.000"," 1700","   8.670"," 228.855","  63.571","   1.778","  77.016","  21.393"," 63","0","   2.360","  40.521","  11.256","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:258","2271833442545","  26.203","   3.000"," 1700","   5.834"," 229.442","  63.734","   0.354","  77.052","  21.403"," 65","0","   2.297","  40.752","  11.320","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:355","2272073796235","  26.300","   3.000"," 1700","   5.721"," 229.993","  63.887","   0.355","  77.086","  21.413"," 64","0","   2.252","  40.969","  11.380","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:454","2272321412238","  26.399","  12.000"," 3600","  19.609"," 231.940","  64.428","   8.412","  77.921","  21.645"," 76","0","   1.895","  41.157","  11.432","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:555","2272573809623","  26.500","  12.000"," 3500","  21.228"," 234.088","  65.024","   9.961","  78.929","  21.925"," 76","0","   1.502","  41.309","  11.475","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:659","2272831813527","  26.603","  12.000"," 3500","  21.337"," 236.295","  65.637","  10.121","  79.976","  22.216"," 83","0","   1.498","  41.464","  11.518","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:756","2273073695801","  26.700","  12.000"," 3500","  22.237"," 238.451","  66.236","  10.810","  81.024","  22.507"," 81","0","   1.605","  41.619","  11.561","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:859","2273330722559","  26.803","  12.000"," 3600","  23.526"," 240.876","  66.910","  11.791","  82.239","  22.844"," 82","0","   1.745","  41.799","  11.611","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:54:959","2273580135961","  26.903","  12.000"," 3500","  22.842"," 243.160","  67.544","  11.098","  83.349","  23.153"," 75","0","   1.803","  41.979","  11.661","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:055","2273819857223","  27.000","  12.000"," 2500","  18.816"," 244.968","  68.047","   8.846","  84.199","  23.389"," 69","0","   1.802","  42.153","  11.709","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:158","2274076831580","  27.103","   2.000"," 1700","   3.056"," 245.283","  68.134","   0.259","  84.226","  23.396"," 65","0","   1.326","  42.289","  11.747","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:255","2274319165413","  27.200","   0.000","  800","   2.143"," 245.491","  68.192","   0.034","  84.229","  23.397"," 65","0","   1.282","  42.414","  11.782","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:354","2274566231913","  27.299","   0.000","  800","   2.341"," 245.723","  68.256","   0.071","  84.236","  23.399"," 64","0","   1.289","  42.542","  11.817","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:458","2274824972438","  27.403","   3.000","  800","   5.655"," 246.310","  68.419","   0.980","  84.338","  23.427"," 65","0","   1.468","  42.694","  11.859","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:557","2275072537363","  27.502","   1.000","  800","   2.280"," 246.536","  68.482","   0.064","  84.344","  23.429"," 63","0","   1.289","  42.822","  11.895","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:658","2275323954200","  27.603","   0.000","  800","   2.094"," 246.747","  68.541","   0.026","  84.347","  23.430"," 64","0","   1.275","  42.950","  11.931","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:759","2275575447250","  27.703","   0.000","  800","   2.141"," 246.963","  68.601","   0.041","  84.351","  23.431"," 63","0","   1.277","  43.079","  11.966","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:854","2275813023538","  27.799","   0.000","  800","   2.181"," 247.171","  68.659","   0.067","  84.357","  23.433"," 64","0","   1.286","  43.202","  12.000","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:55:955","2276065094963","  27.900","   0.000","  800","   2.212"," 247.394","  68.721","   0.045","  84.362","  23.434"," 64","0","   1.283","  43.331","  12.036","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:054","2276311602825","  27.999","   0.000","  800","   2.093"," 247.601","  68.778","   0.027","  84.364","  23.435"," 64","0","   1.275","  43.457","  12.071","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:158","2276572233688","  28.103","   1.000","  800","   2.840"," 247.898","  68.861","   0.216","  84.387","  23.441"," 64","0","   1.306","  43.594","  12.109","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:259","2276823008025","  28.204","   1.000","  800","   2.702"," 248.170","  68.936","   0.152","  84.402","  23.445"," 64","0","   1.340","  43.728","  12.147","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:355","2277062398950","  28.300","   1.000","  800","   2.410"," 248.401","  69.000","   0.090","  84.411","  23.447"," 63","0","   1.293","  43.853","  12.181","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:456","2277314066663","  28.400","   4.000","  800","   5.809"," 248.987","  69.163","   1.022","  84.514","  23.476"," 64","0","   1.469","  44.001","  12.222","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:555","2277561196175","  28.500","   0.000","  800","   2.151"," 249.200","  69.222","   0.034","  84.517","  23.477"," 63","0","   1.281","  44.128","  12.258","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:656","2277812649370","  28.600","   0.000"," 1700","   2.087"," 249.411","  69.281","   0.031","  84.521","  23.478"," 64","0","   1.277","  44.256","  12.293","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:758","2278068536138","  28.703","   0.000","  800","   2.023"," 249.618","  69.338","   0.022","  84.523","  23.479"," 62","0","   1.268","  44.387","  12.330","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:857","2278315667338","  28.802","   1.000","  800","   2.348"," 249.851","  69.403","   0.137","  84.536","  23.482"," 63","0","   1.287","  44.514","  12.365","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:56:958","2278567349600","  28.903","   0.000"," 1700","   2.378"," 250.091","  69.470","   0.054","  84.542","  23.484"," 63","0","   1.298","  44.645","  12.401","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:059","2278817402421","  29.003","   6.000"," 3500","   8.943"," 250.987","  69.719","   3.566","  84.899","  23.583"," 69","0","   1.412","  44.787","  12.441","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:159","2279068104488","  29.104","   7.000","  800","  11.723"," 252.166","  70.046","   5.365","  85.439","  23.733"," 64","0","   1.621","  44.950","  12.486","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:254","2279304347450","  29.198","   1.000"," 1700","   2.811"," 252.432","  70.120","   0.128","  85.451","  23.736"," 63","0","   1.321","  45.075","  12.521","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:355","2279556463725","  29.299","   1.000"," 1700","   2.384"," 252.673","  70.187","   0.057","  85.456","  23.738"," 64","0","   1.296","  45.206","  12.557","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:459","2279815943150","  29.404","   5.000","  800","   6.298"," 253.328","  70.369","   1.235","  85.585","  23.774"," 63","0","   1.504","  45.362","  12.601","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:558","2280063550250","  29.503","   1.000","  800","   2.460"," 253.572","  70.437","   0.073","  85.592","  23.776"," 64","0","   1.304","  45.492","  12.637","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:658","2280312476200","  29.603","   1.000","  800","   2.605"," 253.832","  70.509","   0.112","  85.603","  23.779"," 64","0","   1.319","  45.623","  12.673","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:757","2280560335600","  29.702","   1.000","  800","   2.608"," 254.091","  70.581","   0.100","  85.613","  23.781"," 63","0","   1.322","  45.755","  12.710","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:854","2280801649088","  29.799","   1.000","  800","   2.453"," 254.328","  70.647","   0.055","  85.619","  23.783"," 63","0","   1.300","  45.880","  12.745","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:57:956","2281056779938","  29.901","   4.000","  800","   5.391"," 254.880","  70.800","   0.488","  85.668","  23.797"," 63","0","   1.960","  46.081","  12.800","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:055","2281302704415","  30.000","   4.000"," 1700","   5.522"," 255.424","  70.951","   0.581","  85.726","  23.813"," 63","0","   2.019","  46.280","  12.856","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:156","2281553787460","  30.100","   5.000"," 1700","   6.365"," 256.065","  71.129","   0.838","  85.810","  23.836"," 64","0","   2.003","  46.482","  12.912","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:256","2281803821465","  30.201","   7.000"," 3600","  11.431"," 257.211","  71.448","   3.637","  86.175","  23.937"," 75","0","   1.980","  46.680","  12.967","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:355","2282050311054","  30.299","  12.000"," 3500","  22.125"," 259.398","  72.055","  10.666","  87.229","  24.230"," 76","0","   1.406","  46.819","  13.005","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:456","2282303347265","  30.401","  14.000"," 3600","  24.240"," 261.857","  72.738","  12.435","  88.490","  24.581"," 83","0","   1.561","  46.977","  13.049","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:557","2282554239225","  30.501","   8.000","  800","  14.384"," 263.304","  73.140","   6.411","  89.135","  24.760"," 69","0","   1.466","  47.125","  13.090","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:658","2282805750400","  30.602","   0.000","  800","   2.111"," 263.517","  73.199","   0.023","  89.137","  24.760"," 65","0","   1.274","  47.253","  13.126","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:758","2283057331425","  30.703","   0.000","  800","   2.232"," 263.742","  73.262","   0.044","  89.142","  24.762"," 63","0","   1.280","  47.382","  13.162","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:858","2283306321688","  30.803","   0.000","  800","   2.374"," 263.979","  73.327","   0.053","  89.147","  24.763"," 64","0","   1.294","  47.512","  13.198","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:58:958","2283555920488","  30.903","   0.000","  800","   2.376"," 264.216","  73.393","   0.045","  89.152","  24.764"," 66","0","   1.291","  47.641","  13.234","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:056","2283800497300","  31.001","   0.000","  800","   2.157"," 264.428","  73.452","   0.030","  89.155","  24.765"," 63","0","   1.281","  47.766","  13.268","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:159","2284056267600","  31.104","   2.000","  800","   3.438"," 264.781","  73.550","   0.478","  89.204","  24.779"," 64","0","   1.333","  47.903","  13.306","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:257","2284300646200","  31.202","   0.000","  800","   2.034"," 264.980","  73.605","   0.021","  89.206","  24.779"," 63","0","   1.271","  48.028","  13.341","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:355","2284545223055","  31.300","   0.000"," 1700","   1.999"," 265.176","  73.660","   0.019","  89.207","  24.780"," 63","0","   1.269","  48.152","  13.376","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:456","2284798411075","  31.401","   4.000","  800","   5.783"," 265.763","  73.823","   1.083","  89.317","  24.810"," 63","0","   1.471","  48.301","  13.417","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:555","2285043028438","  31.499","   0.000","  800","   2.098"," 265.969","  73.880","   0.023","  89.320","  24.811"," 64","0","   1.275","  48.426","  13.452","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:658","2285302088375","  31.603","   0.000","  800","   2.120"," 266.189","  73.941","   0.040","  89.324","  24.812"," 63","0","   1.273","  48.558","  13.488","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:758","2285551487650","  31.703","   0.000","  800","   2.087"," 266.397","  73.999","   0.040","  89.328","  24.813"," 63","0","   1.279","  48.686","  13.524","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:857","2285797576088","  31.802","   0.000","  800","   1.991"," 266.594","  74.054","   0.018","  89.330","  24.814"," 63","0","   1.266","  48.811","  13.559","   0.000","   0.003","   0.001","  47.000","  750"
"09:05:59:958","2286049048325","  31.903","   0.000","  800","   2.296"," 266.825","  74.118","   0.052","  89.335","  24.815"," 63","0","   1.284","  48.941","  13.595","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:059","2286300393875","  32.003","   3.000","  800","   3.880"," 267.216","  74.227","   0.536","  89.389","  24.830"," 64","0","   1.374","  49.079","  13.633","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:155","2286539778375","  32.099","   2.000","  800","   3.538"," 267.556","  74.321","   0.571","  89.444","  24.845"," 63","0","   1.323","  49.206","  13.668","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:256","2286791641938","  32.200","   1.000","  800","   2.603"," 267.819","  74.394","   0.126","  89.456","  24.849"," 63","0","   1.328","  49.340","  13.706","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:355","2287039298450","  32.300","   0.000","  800","   2.265"," 268.044","  74.457","   0.078","  89.464","  24.851"," 63","0","   1.279","  49.467","  13.741","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:459","2287297710013","  32.403","   3.000","  800","   5.843"," 268.649","  74.625","   1.007","  89.568","  24.880"," 64","0","   1.469","  49.619","  13.783","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:554","2287536485079","  32.499","   3.000"," 2500","   4.316"," 269.062","  74.740","   0.794","  89.644","  24.901"," 64","0","   1.403","  49.754","  13.820","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:658","2287795272315","  32.603","   3.000"," 2500","   5.920"," 269.677","  74.910","   0.747","  89.722","  24.923"," 64","0","   1.509","  49.910","  13.864","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:756","2288039562493","  32.701","   3.000"," 2500","   6.320"," 270.296","  75.082","   0.811","  89.801","  24.945"," 65","0","   1.514","  50.059","  13.905","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:856","2288288869091","  32.801","   3.000"," 2500","   6.214"," 270.917","  75.255","   0.777","  89.879","  24.966"," 64","0","   1.523","  50.211","  13.947","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:00:954","2288533122857","  32.898","   3.000"," 2500","   6.390"," 271.542","  75.428","   0.868","  89.964","  24.990"," 65","0","   1.535","  50.361","  13.989","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:055","2288784929815","  32.999","   3.000"," 2500","   6.286"," 272.177","  75.605","   0.793","  90.044","  25.012"," 65","0","   1.519","  50.514","  14.032","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:155","2289034397422","  33.099","   4.000"," 2500","   7.225"," 272.900","  75.805","   1.292","  90.173","  25.048"," 65","0","   1.481","  50.663","  14.073","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:255","2289284805397","  33.200","   3.000"," 2500","   6.382"," 273.540","  75.983","   0.837","  90.257","  25.071"," 64","0","   1.527","  50.816","  14.115","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:354","2289531100834","  33.299","   3.000"," 2500","   6.357"," 274.168","  76.158","   0.807","  90.337","  25.094"," 64","0","   1.531","  50.967","  14.157","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:456","2289784881171","  33.400","   6.000"," 3400","  11.762"," 275.365","  76.490","   3.609","  90.704","  25.196"," 64","0","   1.620","  51.132","  14.203","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:556","2290035667772","  33.501","   3.000"," 3100","   7.331"," 276.102","  76.695","   1.445","  90.850","  25.236"," 65","0","   1.536","  51.286","  14.246","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:657","2290286762107","  33.602","   3.000"," 3400","   7.485"," 276.855","  76.904","   1.541","  91.005","  25.279"," 66","0","   1.520","  51.439","  14.289","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:757","2290536535790","  33.702","   3.000"," 3400","   7.878"," 277.644","  77.123","   1.775","  91.183","  25.328"," 65","0","   1.534","  51.593","  14.331","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:858","2290787122197","  33.802","   3.000"," 3000","   7.559"," 278.404","  77.334","   1.603","  91.344","  25.373"," 65","0","   1.521","  51.746","  14.374","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:01:958","2291037008315","  33.902","   3.000"," 3400","   7.199"," 279.125","  77.535","   1.383","  91.482","  25.412"," 64","0","   1.475","  51.893","  14.415","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:058","2291287523391","  34.003","   3.000"," 3100","   7.737"," 279.902","  77.751","   1.672","  91.650","  25.458"," 65","0","   1.522","  52.046","  14.457","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:159","2291538147807","  34.103","   4.000"," 3000","   8.995"," 280.806","  78.002","   2.385","  91.890","  25.525"," 65","0","   1.573","  52.204","  14.501","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:255","2291777878925","  34.199","   3.000"," 3400","   7.274"," 281.505","  78.196","   1.419","  92.026","  25.563"," 65","0","   1.527","  52.351","  14.542","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:354","2292025819551","  34.299","   3.000"," 3100","   7.599"," 282.260","  78.406","   1.649","  92.190","  25.608"," 66","0","   1.491","  52.499","  14.583","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:454","2292275691407","  34.399","   5.000"," 3400","  11.700"," 283.432","  78.731","   3.516","  92.542","  25.706"," 65","0","   1.626","  52.662","  14.628","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:554","2292524296472","  34.499","   2.000"," 3000","   7.005"," 284.130","  78.925","   1.370","  92.679","  25.744"," 65","0","   1.435","  52.805","  14.668","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:654","2292773673303","  34.599","   2.000"," 3400","   6.867"," 284.817","  79.116","   1.298","  92.809","  25.780"," 65","0","   1.397","  52.945","  14.707","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:757","2293029586566","  34.701","   3.000"," 3100","   7.263"," 285.562","  79.323","   1.422","  92.955","  25.821"," 66","0","   1.512","  53.100","  14.750","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:857","2293281097120","  34.802","   3.000"," 3500","   7.627"," 286.331","  79.536","   1.654","  93.121","  25.867"," 65","0","   1.515","  53.253","  14.792","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:02:955","2293524830917","  34.900","   2.000"," 3400","   6.901"," 287.006","  79.724","   1.347","  93.253","  25.904"," 66","0","   1.345","  53.384","  14.829","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:054","2293771804697","  34.999","   2.000"," 3100","   6.896"," 287.689","  79.913","   1.352","  93.387","  25.941"," 65","0","   1.397","  53.523","  14.867","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:154","2294020962804","  35.099","   5.000"," 3000","  11.474"," 288.835","  80.232","   3.703","  93.757","  26.043"," 65","0","   1.523","  53.675","  14.910","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:255","2294272037643","  35.199","   5.000"," 2500","  10.449"," 289.887","  80.524","   2.698","  94.028","  26.119"," 66","0","   1.661","  53.842","  14.956","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:355","2294521471002","  35.299","   7.000"," 3500","  12.609"," 291.148","  80.874","   4.748","  94.503","  26.251"," 80","0","   1.456","  53.988","  14.997","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:458","2294779543182","  35.403","  16.000"," 3500","  27.209"," 293.963","  81.656","  14.856","  96.040","  26.678"," 73","0","   1.520","  54.145","  15.040","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:559","2295030286446","  35.503","  13.000"," 3500","  25.156"," 296.492","  82.359","  13.032","  97.350","  27.042"," 75","0","   1.373","  54.283","  15.079","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:658","2295277609663","  35.603","   7.000","  800","  11.099"," 297.592","  82.665","   4.837","  97.830","  27.175"," 66","0","   1.398","  54.422","  15.117","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:756","2295523303438","  35.701","   2.000","  800","   4.406"," 298.026","  82.785","   0.879","  97.917","  27.199"," 65","0","   1.348","  54.554","  15.154","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:854","2295767973963","  35.799","   1.000","  800","   2.523"," 298.274","  82.854","   0.094","  97.926","  27.202"," 67","0","   1.304","  54.682","  15.189","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:03:955","2296019329420","  35.900","   3.000"," 1700","   3.410"," 298.617","  82.949","   0.308","  97.957","  27.210"," 65","0","   1.397","  54.823","  15.229","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:056","2296270017750","  36.000","   4.000"," 1700","   3.647"," 298.984","  83.051","   0.355","  97.992","  27.220"," 64","0","   1.405","  54.964","  15.268","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:158","2296524881450","  36.103","   3.000","  800","   3.763"," 299.368","  83.158","   0.401","  98.033","  27.232"," 64","0","   1.393","  55.106","  15.307","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:257","2296771720220","  36.202","   3.000"," 1700","   3.669"," 299.732","  83.259","   0.453","  98.078","  27.244"," 64","0","   1.414","  55.246","  15.346","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:354","2297014045545","  36.299","   4.000"," 1700","   3.979"," 300.118","  83.366","   0.429","  98.120","  27.256"," 65","0","   1.425","  55.385","  15.385","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:458","2297273427520","  36.403","   4.000"," 1700","   7.641"," 300.913","  83.587","   1.969","  98.325","  27.312"," 64","0","   1.522","  55.543","  15.429","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:559","2297524970413","  36.504","   1.000","  800","   2.779"," 301.193","  83.665","   0.157","  98.341","  27.317"," 65","0","   1.310","  55.675","  15.465","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:655","2297765038175","  36.600","   0.000","  800","   2.319"," 301.416","  83.727","   0.043","  98.345","  27.318"," 65","0","   1.294","  55.800","  15.500","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:755","2298014575555","  36.700","   0.000"," 1700","   2.142"," 301.630","  83.786","   0.032","  98.348","  27.319"," 65","0","   1.273","  55.927","  15.535","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:859","2298273361963","  36.804","   0.000","  800","   2.011"," 301.839","  83.844","   0.021","  98.350","  27.319"," 64","0","   1.269","  56.059","  15.572","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:04:958","2298521470713","  36.903","   0.000","  800","   2.224"," 302.060","  83.906","   0.053","  98.355","  27.321"," 65","0","   1.277","  56.186","  15.607","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:05:056","2298766001610","  37.001","   6.000"," 1700","   4.812"," 302.532","  84.037","   0.563","  98.411","  27.336"," 65","0","   1.506","  56.334","  15.648","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:05:154","2299010196575","  37.099","   4.000","  800","   4.689"," 302.991","  84.164","   1.015","  98.510","  27.364"," 65","0","   1.386","  56.469","  15.686","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:05:257","2299265170525","  37.201","   0.000","  800","   2.075"," 303.203","  84.223","   0.030","  98.513","  27.365"," 65","0","   1.280","  56.600","  15.722","   0.000","   0.003","   0.001","  47.000","  750"
"09:06:05:355","2299510387538","  37.300","   0.000","  800","   2.018"," 303.402","  84.278","   0.020","  98.515","  27.365"," 64","0","   1.268","  56.725","  15.757","   0.004","   0.004","   0.001","  47.000","  750"
"09:06:05:457","2299763951240","  37.401","   4.000"," 1700","   5.863"," 303.998","  84.444","   1.117","  98.629","  27.397"," 64","0","   1.485","  56.876","  15.799","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:05:556","2300012329525","  37.501","   0.000","  800","   2.408"," 304.237","  84.510","   0.093","  98.638","  27.399"," 65","0","   1.288","  57.004","  15.834","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:05:657","2300262990535","  37.601","   5.000"," 1700","   6.309"," 304.872","  84.687","   1.819","  98.821","  27.450"," 64","0","   1.500","  57.155","  15.876","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:05:757","2300514205145","  37.702","   3.000"," 1700","   3.497"," 305.224","  84.784","   0.290","  98.850","  27.458"," 65","0","   1.400","  57.296","  15.916","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:05:858","2300765058545","  37.803","   5.000"," 1700","   4.991"," 305.726","  84.924","   0.961","  98.947","  27.485"," 65","0","   1.440","  57.441","  15.956","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:05:958","2301013568995","  37.902","   5.000"," 1700","   4.969"," 306.221","  85.061","   0.678","  99.014","  27.504"," 65","0","   1.479","  57.588","  15.997","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:06:054","2301254543060","  37.999","   4.000"," 1700","   3.988"," 306.606","  85.168","   0.389","  99.052","  27.514"," 64","0","   1.438","  57.727","  16.035","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:06:156","2301508520807","  38.101","  24.000"," 3500","  23.078"," 308.956","  85.821","  12.713"," 100.346","  27.874"," 67","0","   1.857","  57.916","  16.088","   0.000","   0.004","   0.001","  47.000","  750"
"09:06:06:256","2301757979378","  38.201","  16.000"," 3500","  21.504"," 311.107","  86.419","  10.971"," 101.443","  28.179"," 69","0","   1.795","  58.096","  16.138","   0.009","   0.005","   0.001","  47.000","  750"
"09:06:06:355","2302005340107","  38.300","  52.000"," 3300","  45.034"," 315.573","  87.659","  32.079"," 104.625","  29.062"," 81","0","   1.953","  58.289","  16.191","   0.011","   0.006","   0.002","  47.000","  750"
"09:06:06:456","2302256086397","  38.400","  51.000"," 3500","  47.545"," 320.353","  88.987","  34.269"," 108.070","  30.019"," 81","0","   2.035","  58.494","  16.248","   0.019","   0.008","   0.002","  47.000","  750"
"09:06:06:554","2302502120200","  38.499","  20.000"," 1700","  22.676"," 322.589","  89.608","  13.606"," 109.412","  30.392"," 69","0","   1.641","  58.656","  16.293","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:06:656","2302755641210","  38.601","   4.000"," 1700","   4.661"," 323.063","  89.740","   0.654"," 109.479","  30.411"," 66","0","   1.453","  58.804","  16.334","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:06:755","2303001397180","  38.699","   3.000"," 1700","   3.504"," 323.408","  89.836","   0.302"," 109.508","  30.419"," 65","0","   1.396","  58.941","  16.373","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:06:855","2303252402205","  38.800","   2.000"," 1700","   3.389"," 323.749","  89.930","   0.274"," 109.536","  30.427"," 65","0","   1.384","  59.080","  16.411","   0.000","   0.008","   0.002","  47.000","  750"
"09:06:06:955","2303500431925","  38.899","   4.000"," 1700","   4.325"," 324.179","  90.050","   0.555"," 109.591","  30.442"," 64","0","   1.433","  59.223","  16.451","   0.000","   0.008","   0.002","  47.000","  750"
