"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:07:14:903","1279777714600","  25.847","   0.000","  800","   1.866"," 257.466","  71.518","   0.011","  98.707","  27.418"," 66","0","   1.239","  40.792","  11.331","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:003","1280027141190","  25.947","   1.000"," 1700","   2.370"," 257.703","  71.584","   0.106","  98.717","  27.421"," 66","0","   1.318","  40.923","  11.368","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:104","1280280047755","  26.049","   1.000"," 1700","   2.460"," 257.952","  71.653","   0.172","  98.734","  27.426"," 66","0","   1.294","  41.055","  11.404","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:205","1280531790075","  26.150","   0.000","  800","   1.915"," 258.146","  71.707","   0.032","  98.738","  27.427"," 66","0","   1.258","  41.182","  11.439","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:306","1280783084513","  26.251","   0.000","  800","   1.859"," 258.333","  71.759","   0.006","  98.738","  27.427"," 65","0","   1.251","  41.308","  11.474","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:407","1281034568825","  26.351","   0.000","  800","   1.946"," 258.529","  71.814","   0.016","  98.740","  27.428"," 65","0","   1.252","  41.434","  11.509","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:507","1281286245488","  26.452","   0.000","  800","   1.836"," 258.714","  71.865","   0.006","  98.741","  27.428"," 66","0","   1.253","  41.560","  11.545","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:604","1281526277060","  26.548","   0.000"," 1700","   2.145"," 258.921","  71.922","   0.041","  98.745","  27.429"," 66","0","   1.255","  41.681","  11.578","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:708","1281785684338","  26.652","   3.000","  800","   5.997"," 259.545","  72.096","   1.327","  98.883","  27.467"," 65","0","   1.435","  41.830","  11.620","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:808","1282034995350","  26.752","   0.000","  800","   1.811"," 259.726","  72.146","   0.015","  98.884","  27.468"," 66","0","   1.252","  41.956","  11.654","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:15:908","1282284430525","  26.852","   0.000","  800","   1.783"," 259.904","  72.196","   0.007","  98.885","  27.468"," 68","0","   1.246","  42.080","  11.689","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:003","1282521400538","  26.947","   0.000","  800","   1.966"," 260.091","  72.247","   0.033","  98.888","  27.469"," 66","0","   1.256","  42.199","  11.722","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:104","1282773051950","  27.048","   2.000","  800","   2.873"," 260.381","  72.328","   0.257","  98.914","  27.476"," 65","0","   1.329","  42.334","  11.759","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:208","1283032829438","  27.152","   6.000","  800","   4.705"," 260.871","  72.464","   0.958","  99.014","  27.504"," 67","0","   1.397","  42.479","  11.800","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:303","1283271351075","  27.248","   0.000","  800","   1.842"," 261.047","  72.513","   0.011","  99.015","  27.504"," 67","0","   1.254","  42.599","  11.833","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:404","1283522828525","  27.349","   0.000","  800","   2.027"," 261.251","  72.570","   0.011","  99.016","  27.504"," 65","0","   1.254","  42.725","  11.868","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:505","1283774381163","  27.450","   0.000","  800","   1.926"," 261.445","  72.624","   0.025","  99.018","  27.505"," 67","0","   1.261","  42.853","  11.903","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:604","1284020325688","  27.548","   0.000","  800","   1.936"," 261.636","  72.677","   0.024","  99.021","  27.506"," 65","0","   1.260","  42.977","  11.938","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:706","1284275637065","  27.651","  12.000"," 1700","  19.023"," 263.583","  73.218","   8.573","  99.898","  27.749"," 66","0","   1.790","  43.160","  11.989","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:807","1284527089710","  27.752","   0.000"," 1700","   2.450"," 263.830","  73.286","   0.067","  99.905","  27.751"," 65","0","   1.285","  43.290","  12.025","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:16:908","1284778610375","  27.852","   0.000","  800","   2.474"," 264.080","  73.356","   0.053","  99.910","  27.753"," 66","0","   1.286","  43.419","  12.061","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:003","1285016023313","  27.948","   1.000","  800","   2.906"," 264.357","  73.432","   0.155","  99.925","  27.757"," 67","0","   1.331","  43.546","  12.096","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:103","1285265778835","  28.048","   3.000"," 1700","   4.256"," 264.783","  73.551","   0.722","  99.997","  27.777"," 66","0","   1.357","  43.682","  12.134","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:208","1285526913400","  28.152","   1.000","  800","   2.574"," 265.052","  73.626","   0.080"," 100.006","  27.779"," 64","0","   1.291","  43.817","  12.171","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:304","1285767459540","  28.249","   1.000"," 1700","   2.386"," 265.282","  73.690","   0.060"," 100.011","  27.781"," 65","0","   1.297","  43.942","  12.206","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:405","1286020159338","  28.350","   0.000","  800","   2.577"," 265.543","  73.762","   0.048"," 100.016","  27.782"," 66","0","   1.281","  44.072","  12.242","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:504","1286266477670","  28.449","   3.000"," 1700","   4.972"," 266.034","  73.898","   0.377"," 100.054","  27.793"," 67","0","   1.727","  44.242","  12.290","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:603","1286513173777","  28.548","   4.000"," 2500","   5.516"," 266.580","  74.050","   0.576"," 100.110","  27.808"," 66","0","   2.006","  44.441","  12.345","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:703","1286761350795","  28.647","   6.000"," 1700","   9.649"," 267.540","  74.317","   2.384"," 100.348","  27.874"," 67","0","   2.075","  44.647","  12.402","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:803","1287012245505","  28.748","   4.000"," 1700","   5.543"," 268.098","  74.472","   0.555"," 100.404","  27.890"," 66","0","   1.991","  44.848","  12.458","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:17:903","1287262105992","  28.848","  12.000"," 3600","  21.249"," 270.226","  75.063","   9.716"," 101.377","  28.160"," 75","0","   1.552","  45.003","  12.501","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:003","1287511138660","  28.948","  12.000"," 3300","  22.057"," 272.429","  75.675","  10.576"," 102.433","  28.454"," 69","0","   1.418","  45.145","  12.540","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:103","1287759336713","  29.047","  12.000","  800","  20.837"," 274.502","  76.251","  10.031"," 103.431","  28.731"," 70","0","   1.532","  45.297","  12.583","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:205","1288013521050","  29.149","   1.000","  800","   2.353"," 274.742","  76.317","   0.118"," 103.443","  28.734"," 68","0","   1.294","  45.429","  12.619","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:305","1288265165725","  29.250","   0.000","  800","   1.829"," 274.926","  76.368","   0.010"," 103.444","  28.734"," 67","0","   1.255","  45.556","  12.654","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:406","1288516486900","  29.351","   0.000","  800","   1.748"," 275.103","  76.417","   0.005"," 103.445","  28.735"," 66","0","   1.243","  45.681","  12.689","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:507","1288767933725","  29.452","   0.000","  800","   2.244"," 275.329","  76.480","   0.079"," 103.453","  28.737"," 65","0","   1.276","  45.809","  12.725","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:604","1289008778413","  29.548","   0.000","  800","   1.955"," 275.518","  76.533","   0.025"," 103.455","  28.737"," 69","0","   1.261","  45.931","  12.759","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:703","1289257436190","  29.648","   3.000"," 1700","   5.894"," 276.105","  76.696","   1.219"," 103.576","  28.771"," 65","0","   1.434","  46.074","  12.798","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:803","1289505058245","  29.747","   2.000"," 1700","   2.909"," 276.394","  76.776","   0.244"," 103.601","  28.778"," 66","0","   1.337","  46.207","  12.835","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:18:908","1289767098100","  29.852","   0.000","  800","   2.252"," 276.631","  76.842","   0.122"," 103.614","  28.782"," 66","0","   1.297","  46.343","  12.873","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:003","1290004524075","  29.948","   0.000","  800","   1.971"," 276.818","  76.894","   0.027"," 103.616","  28.782"," 66","0","   1.263","  46.463","  12.907","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:108","1290265946613","  30.052","   1.000","  800","   2.318"," 277.061","  76.961","   0.134"," 103.630","  28.786"," 65","0","   1.288","  46.598","  12.944","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:208","1290515431363","  30.152","   0.000","  800","   1.870"," 277.248","  77.013","   0.035"," 103.634","  28.787"," 67","0","   1.255","  46.724","  12.979","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:303","1290753849388","  30.248","   0.000","  800","   1.844"," 277.424","  77.062","   0.010"," 103.635","  28.787"," 67","0","   1.255","  46.844","  13.012","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:407","1291013166888","  30.352","   0.000","  800","   1.969"," 277.629","  77.119","   0.026"," 103.637","  28.788"," 66","0","   1.256","  46.975","  13.048","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:505","1291256904975","  30.450","   0.000","  800","   1.996"," 277.824","  77.173","   0.023"," 103.640","  28.789"," 65","0","   1.265","  47.098","  13.083","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:603","1291500560663","  30.547","   0.000","  800","   1.798"," 278.000","  77.222","   0.011"," 103.641","  28.789"," 66","0","   1.246","  47.220","  13.117","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:706","1291759031265","  30.651","   3.000"," 1700","   6.463"," 278.670","  77.408","   1.533"," 103.799","  28.833"," 66","0","   1.444","  47.370","  13.158","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:807","1292010659813","  30.752","   0.000","  800","   1.976"," 278.869","  77.464","   0.038"," 103.803","  28.834"," 66","0","   1.262","  47.497","  13.194","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:19:908","1292261332875","  30.852","   0.000","  800","   1.789"," 279.049","  77.514","   0.005"," 103.804","  28.834"," 66","0","   1.247","  47.622","  13.228","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:003","1292499145125","  30.948","   0.000","  800","   2.083"," 279.247","  77.569","   0.024"," 103.806","  28.835"," 67","0","   1.263","  47.743","  13.262","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:103","1292748010463","  31.048","   4.000"," 2800","   3.533"," 279.600","  77.667","   0.859"," 103.892","  28.859"," 66","0","   1.341","  47.876","  13.299","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:202","1292996772067","  31.147","   5.000"," 3400","   8.998"," 280.497","  77.916","   2.706"," 104.162","  28.934"," 66","0","   1.545","  48.030","  13.342","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:303","1293246678138","  31.247","   3.000"," 3100","   6.938"," 281.192","  78.109","   1.275"," 104.289","  28.969"," 67","0","   1.513","  48.182","  13.384","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:403","1293496043588","  31.347","   3.000"," 3400","   7.046"," 281.897","  78.305","   1.321"," 104.422","  29.006"," 67","0","   1.510","  48.333","  13.426","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:503","1293745596723","  31.448","   5.000"," 3400","   9.476"," 282.845","  78.568","   2.612"," 104.683","  29.079"," 66","0","   1.460","  48.479","  13.466","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:603","1293994747743","  31.547","   1.000"," 3100","   6.699"," 283.514","  78.754","   1.238"," 104.807","  29.113"," 67","0","   1.338","  48.613","  13.504","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:703","1294244478521","  31.648","   5.000"," 3400","  10.385"," 284.554","  79.043","   2.843"," 105.091","  29.192"," 68","0","   1.601","  48.773","  13.548","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:804","1294497553947","  31.749","   3.000"," 3400","   7.306"," 285.295","  79.249","   1.403"," 105.233","  29.232"," 67","0","   1.524","  48.927","  13.591","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:20:903","1294743697485","  31.848","   3.000"," 3100","   7.464"," 286.032","  79.453","   1.562"," 105.388","  29.274"," 66","0","   1.513","  49.077","  13.632","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:003","1294993443745","  31.948","   3.000"," 3000","   7.812"," 286.814","  79.671","   1.707"," 105.558","  29.322"," 66","0","   1.558","  49.233","  13.676","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:103","1295242732099","  32.048","   2.000"," 3400","   7.324"," 287.546","  79.874","   1.547"," 105.713","  29.365"," 67","0","   1.430","  49.376","  13.715","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:206","1295500581519","  32.151","   3.000"," 3100","   7.395"," 288.310","  80.086","   1.559"," 105.874","  29.410"," 66","0","   1.520","  49.533","  13.759","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:303","1295742776555","  32.248","   3.000"," 3400","   7.611"," 289.049","  80.292","   1.605"," 106.030","  29.453"," 67","0","   1.528","  49.681","  13.800","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:404","1295992908656","  32.349","   3.000"," 3100","   7.046"," 289.756","  80.488","   1.384"," 106.169","  29.491"," 68","0","   1.495","  49.831","  13.842","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:504","1296243260655","  32.449","   3.000"," 3400","   7.508"," 290.510","  80.697","   1.548"," 106.324","  29.535"," 67","0","   1.534","  49.985","  13.885","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:603","1296489581540","  32.548","   3.000"," 3100","   7.554"," 291.256","  80.904","   1.582"," 106.480","  29.578"," 67","0","   1.529","  50.136","  13.927","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:705","1296743870157","  32.650","   5.000"," 3500","  11.616"," 292.440","  81.233","   3.589"," 106.846","  29.680"," 67","0","   1.602","  50.300","  13.972","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:805","1296994202555","  32.750","   3.000"," 3400","   7.139"," 293.156","  81.432","   1.349"," 106.982","  29.717"," 67","0","   1.514","  50.452","  14.014","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:21:906","1297244857310","  32.850","   3.000"," 3100","   7.487"," 293.909","  81.641","   1.532"," 107.136","  29.760"," 67","0","   1.523","  50.605","  14.057","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:003","1297487945293","  32.948","   3.000"," 3400","   7.289"," 294.619","  81.839","   1.405"," 107.273","  29.798"," 67","0","   1.521","  50.753","  14.098","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:106","1297745017803","  33.051","   3.000"," 3400","   7.945"," 295.438","  82.066","   1.938"," 107.472","  29.853"," 67","0","   1.397","  50.897","  14.138","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:206","1297995204540","  33.151","   3.000"," 3100","   7.304"," 296.171","  82.270","   1.505"," 107.623","  29.895"," 66","0","   1.515","  51.049","  14.180","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:307","1298245219945","  33.252","   3.000"," 3400","   7.366"," 296.909","  82.475","   1.494"," 107.773","  29.937"," 67","0","   1.518","  51.201","  14.222","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:407","1298495879397","  33.352","   3.000"," 3100","   7.202"," 297.633","  82.676","   1.435"," 107.917","  29.977"," 66","0","   1.488","  51.350","  14.264","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:503","1298733807680","  33.447","   3.000"," 3400","   7.324"," 298.332","  82.870","   1.484"," 108.059","  30.016"," 66","0","   1.508","  51.494","  14.304","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:603","1298983454482","  33.548","   3.000"," 3100","   7.301"," 299.062","  83.073","   1.477"," 108.207","  30.057"," 67","0","   1.522","  51.647","  14.346","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:702","1299232360201","  33.647","   5.000"," 3000","  11.326"," 300.193","  83.387","   3.451"," 108.551","  30.153"," 67","0","   1.612","  51.807","  14.391","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:803","1299481899250","  33.747","   3.000"," 3600","   7.752"," 300.968","  83.602","   1.712"," 108.722","  30.201"," 67","0","   1.514","  51.959","  14.433","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:22:903","1299731235711","  33.847","   4.000"," 3600","   8.305"," 301.798","  83.833","   2.091"," 108.931","  30.259"," 71","0","   1.506","  52.109","  14.475","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:003","1299982497982","  33.948","  12.000"," 3300","  25.103"," 304.327","  84.535","  12.755"," 110.216","  30.616"," 74","0","   1.404","  52.251","  14.514","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:103","1300230129026","  34.047","  13.000"," 2500","  25.419"," 306.851","  85.236","  13.320"," 111.539","  30.983"," 74","0","   1.407","  52.391","  14.553","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:203","1300480201788","  34.148","   8.000","  800","  16.358"," 308.491","  85.692","   7.694"," 112.310","  31.197"," 67","0","   1.375","  52.528","  14.591","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:303","1300729688525","  34.248","   0.000","  800","   1.870"," 308.678","  85.744","   0.013"," 112.311","  31.198"," 67","0","   1.254","  52.654","  14.626","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:403","1300979145438","  34.348","   0.000","  800","   1.781"," 308.856","  85.793","   0.007"," 112.312","  31.198"," 67","0","   1.246","  52.778","  14.661","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:503","1301228738620","  34.448","   0.000"," 1700","   2.051"," 309.061","  85.850","   0.035"," 112.316","  31.199"," 68","0","   1.256","  52.904","  14.696","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:603","1301478418888","  34.548","   0.000","  800","   1.972"," 309.259","  85.905","   0.023"," 112.318","  31.199"," 66","0","   1.266","  53.031","  14.731","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:704","1301729209075","  34.648","   3.000","  800","   5.607"," 309.823","  86.062","   1.066"," 112.425","  31.229"," 66","0","   1.426","  53.174","  14.771","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:806","1301984309650","  34.751","   0.000","  800","   2.080"," 310.035","  86.121","   0.035"," 112.429","  31.230"," 67","0","   1.275","  53.305","  14.807","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:23:905","1302232373400","  34.850","   0.000"," 1700","   2.001"," 310.234","  86.176","   0.012"," 112.430","  31.230"," 67","0","   1.249","  53.429","  14.841","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:003","1302477193550","  34.948","   0.000","  800","   2.059"," 310.437","  86.232","   0.045"," 112.434","  31.232"," 66","0","   1.258","  53.552","  14.876","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:107","1302734789385","  35.052","   1.000"," 1700","   2.831"," 310.729","  86.314","   0.221"," 112.457","  31.238"," 67","0","   1.323","  53.689","  14.914","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:208","1302986484388","  35.152","   0.000","  800","   1.897"," 310.920","  86.367","   0.042"," 112.461","  31.239"," 67","0","   1.254","  53.816","  14.949","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:303","1303224379240","  35.248","   0.000"," 1700","   1.825"," 311.094","  86.415","   0.012"," 112.462","  31.240"," 66","0","   1.252","  53.935","  14.982","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:403","1303473677063","  35.348","   0.000","  800","   2.111"," 311.305","  86.474","   0.007"," 112.463","  31.240"," 65","0","   1.245","  54.059","  15.017","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:503","1303723293215","  35.448","   0.000"," 1700","   1.889"," 311.495","  86.526","   0.021"," 112.465","  31.240"," 67","0","   1.259","  54.185","  15.052","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:603","1303972730580","  35.548","   0.000"," 1700","   1.883"," 311.683","  86.579","   0.017"," 112.467","  31.241"," 67","0","   1.256","  54.311","  15.086","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:705","1304226433475","  35.650","   2.000","  800","   6.346"," 312.328","  86.758","   1.372"," 112.606","  31.280"," 65","0","   1.428","  54.456","  15.127","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:803","1304471477588","  35.748","   0.000","  800","   1.930"," 312.518","  86.811","   0.025"," 112.609","  31.280"," 66","0","   1.243","  54.578","  15.161","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:24:903","1304721089950","  35.848","   0.000","  800","   1.899"," 312.708","  86.863","   0.011"," 112.610","  31.281"," 67","0","   1.258","  54.704","  15.196","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:004","1304971897175","  35.948","   0.000"," 1700","   2.264"," 312.936","  86.927","   0.100"," 112.620","  31.283"," 68","0","   1.294","  54.834","  15.232","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:105","1305223759750","  36.049","   1.000","  800","   2.287"," 313.167","  86.991","   0.137"," 112.634","  31.287"," 67","0","   1.297","  54.965","  15.268","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:204","1305470560660","  36.148","   4.000"," 1700","   6.305"," 313.791","  87.164","   2.066"," 112.838","  31.344"," 67","0","   1.449","  55.109","  15.308","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:304","1305719876135","  36.248","   3.000"," 1700","   3.481"," 314.138","  87.261","   0.323"," 112.871","  31.353"," 65","0","   1.393","  55.248","  15.347","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:404","1305969492875","  36.348","   4.000"," 1700","   4.736"," 314.612","  87.392","   0.873"," 112.958","  31.377"," 65","0","   1.419","  55.390","  15.386","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:504","1306218860280","  36.448","   3.000"," 1700","   3.567"," 314.969","  87.491","   0.292"," 112.987","  31.385"," 65","0","   1.402","  55.530","  15.425","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:603","1306468109635","  36.548","   3.000"," 1700","   3.491"," 315.318","  87.588","   0.316"," 113.019","  31.394"," 65","0","   1.396","  55.670","  15.464","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:704","1306717865295","  36.648","   6.000"," 1700","   8.158"," 316.135","  87.815","   2.059"," 113.225","  31.451"," 66","0","   1.612","  55.831","  15.509","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:804","1306967333925","  36.748","   3.000"," 1700","   3.622"," 316.497","  87.916","   0.324"," 113.257","  31.460"," 66","0","   1.403","  55.971","  15.548","   0.000","   0.005","   0.001","  47.000","  750"
"10:07:25:906","1307221528976","  36.850","  31.000"," 3300","  30.644"," 319.620","  88.783","  19.141"," 115.208","  32.002"," 71","0","   1.892","  56.164","  15.601","   0.017","   0.006","   0.002","  47.000","  750"
"10:07:26:006","1307471003003","  36.950","  46.000"," 3300","  43.535"," 323.975","  89.993","  30.607"," 118.269","  32.853"," 72","0","   1.974","  56.362","  15.656","   0.012","   0.008","   0.002","  47.000","  750"
"10:07:26:106","1307721602458","  37.051","  27.000"," 2500","  32.912"," 327.281","  90.911","  20.339"," 120.313","  33.420"," 69","0","   1.685","  56.531","  15.703","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:204","1307965234163","  37.149","   3.000","  800","   4.369"," 327.708","  91.030","   0.523"," 120.364","  33.434"," 67","0","   1.399","  56.668","  15.741","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:304","1308214320875","  37.248","   8.000"," 2800","   6.536"," 328.361","  91.211","   1.309"," 120.495","  33.471"," 67","0","   1.469","  56.814","  15.782","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:404","1308463851343","  37.348","  47.000"," 2500","  20.254"," 330.387","  91.774","  10.721"," 121.567","  33.769"," 68","0","   1.733","  56.988","  15.830","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:504","1308713678213","  37.449","   2.000","  800","   3.254"," 330.713","  91.865","   0.273"," 121.595","  33.776"," 66","0","   1.363","  57.124","  15.868","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:604","1308962663331","  37.548","   8.000"," 2500","   6.173"," 331.329","  92.036","   1.131"," 121.708","  33.808"," 67","0","   1.407","  57.265","  15.907","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:704","1309212194767","  37.648","  15.000"," 3100","  16.919"," 333.022","  92.506","   7.647"," 122.473","  34.020"," 67","0","   1.566","  57.421","  15.950","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:805","1309464969042","  37.750","  13.000"," 3300","  13.529"," 334.393","  92.887","   5.266"," 123.006","  34.168"," 68","0","   1.432","  57.567","  15.991","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:26:903","1309710009000","  37.848","   6.000","  800","   6.092"," 334.991","  93.053","   1.277"," 123.132","  34.203"," 67","0","   1.338","  57.698","  16.027","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:003","1309958970649","  37.948","   2.000"," 2500","   2.941"," 335.285","  93.135","   0.355"," 123.167","  34.213"," 67","0","   1.328","  57.831","  16.064","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:104","1310210409588","  38.049","   4.000","  800","   5.056"," 335.795","  93.276","   0.972"," 123.265","  34.240"," 67","0","   1.401","  57.972","  16.103","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:205","1310461893813","  38.150","   0.000","  800","   2.058"," 336.002","  93.334","   0.049"," 123.270","  34.242"," 66","0","   1.277","  58.101","  16.139","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:305","1310713205125","  38.250","   0.000","  800","   1.990"," 336.203","  93.390","   0.013"," 123.271","  34.242"," 65","0","   1.259","  58.227","  16.174","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:407","1310967715250","  38.352","   0.000","  800","   1.945"," 336.401","  93.445","   0.010"," 123.272","  34.242"," 66","0","   1.251","  58.355","  16.210","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:507","1311216252025","  38.452","   0.000","  800","   1.834"," 336.584","  93.495","   0.008"," 123.273","  34.243"," 65","0","   1.249","  58.479","  16.244","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:603","1311456297325","  38.548","   0.000","  800","   1.972"," 336.773","  93.548","   0.029"," 123.276","  34.243"," 65","0","   1.263","  58.601","  16.278","   0.000","   0.008","   0.002","  47.000","  750"
"10:07:27:706","1311712576013","  38.651","   3.000","  800","   6.617"," 337.453","  93.737","   1.682"," 123.449","  34.291"," 66","0","   1.509","  58.756","  16.321","   0.000","   0.008","   0.002","  47.000","  750"
