"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:02:42:454","1793429386613"," 104.553","   4.000","  800","   6.290","1480.076"," 411.132","   1.154"," 833.087"," 231.413"," 66","0","   1.556"," 159.608","  44.336","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:42:555","1793680659013"," 104.653","   0.000","  800","   2.357","1480.314"," 411.198","   0.058"," 833.092"," 231.415"," 66","0","   1.292"," 159.738","  44.372","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:42:657","1793936037063"," 104.756","   0.000","  800","   2.278","1480.547"," 411.263","   0.042"," 833.097"," 231.416"," 67","0","   1.288"," 159.870","  44.408","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:42:756","1794183402613"," 104.855","   0.000","  800","   2.315","1480.776"," 411.327","   0.048"," 833.101"," 231.417"," 65","0","   1.287"," 159.998","  44.444","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:42:857","1794434701720"," 104.956","   1.000"," 1700","   2.704","1481.049"," 411.402","   0.121"," 833.114"," 231.420"," 65","0","   1.303"," 160.129","  44.480","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:42:958","1794686216338"," 105.056","   3.000","  800","   3.721","1481.424"," 411.507","   0.390"," 833.153"," 231.431"," 66","0","   1.339"," 160.264","  44.518","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:058","1794935858565"," 105.157","  11.000"," 3600","  18.584","1483.284"," 412.023","   8.500"," 834.004"," 231.668"," 84","0","   1.455"," 160.410","  44.558","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:158","1795185476952"," 105.257","  86.000"," 3500","  49.996","1488.288"," 413.413","  37.244"," 837.731"," 232.703"," 89","0","   1.888"," 160.599","  44.611","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:258","1795435083834"," 105.357","  96.000"," 3500","  56.492","1493.941"," 414.984","  43.493"," 842.083"," 233.912"," 94","0","   2.097"," 160.809","  44.669","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:355","1795676166511"," 105.453","  99.000"," 3500","  57.427","1499.492"," 416.525","  44.465"," 846.381"," 235.106"," 93","0","   2.156"," 161.017","  44.727","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:455","1795926265948"," 105.554","  95.000"," 3500","  55.503","1505.057"," 418.071","  42.340"," 850.627"," 236.285"," 96","0","   2.241"," 161.242","  44.789","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:554","1796173954738"," 105.653","  99.000"," 3500","  56.804","1510.698"," 419.638","  43.970"," 854.993"," 237.498"," 92","0","   2.728"," 161.513","  44.865","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:658","1796433497546"," 105.757","  98.000"," 3500","  57.314","1516.662"," 421.295","  44.026"," 859.574"," 238.771"," 96","0","   2.538"," 161.777","  44.938","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:758","1796683142115"," 105.857","  98.000"," 3500","  56.359","1522.303"," 422.862","  43.312"," 863.910"," 239.975"," 98","0","   2.436"," 162.021","  45.006","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:859","1796933450548"," 105.957","  91.000"," 3600","  55.096","1527.832"," 424.398","  42.047"," 868.129"," 241.147"," 96","0","   2.744"," 162.296","  45.082","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:43:956","1797175127613"," 106.054","   2.000","  800","   4.732","1528.291"," 424.525","   1.081"," 868.234"," 241.176"," 71","0","   1.415"," 162.433","  45.120","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:059","1797432018250"," 106.157","   1.000","  800","   2.516","1528.550"," 424.597","   0.111"," 868.245"," 241.179"," 73","0","   1.287"," 162.566","  45.157","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:157","1797677363013"," 106.256","   1.000","  800","   2.640","1528.809"," 424.669","   0.138"," 868.259"," 241.183"," 73","0","   1.317"," 162.695","  45.193","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:258","1797928547900"," 106.356","   2.000","  800","   2.922","1529.104"," 424.751","   0.168"," 868.276"," 241.188"," 70","0","   1.342"," 162.830","  45.231","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:354","1798168542113"," 106.453","   0.000","  800","   2.220","1529.317"," 424.810","   0.029"," 868.279"," 241.189"," 68","0","   1.288"," 162.954","  45.265","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:454","1798417950575"," 106.553","   4.000","  800","   6.336","1529.951"," 424.986","   1.199"," 868.398"," 241.222"," 66","0","   1.552"," 163.110","  45.308","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:556","1798671390288"," 106.654","   0.000","  800","   2.815","1530.237"," 425.066","   0.055"," 868.404"," 241.223"," 66","0","   1.297"," 163.241","  45.345","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:654","1798917774135"," 106.753","   0.000"," 1700","   2.305","1530.464"," 425.129","   0.049"," 868.409"," 241.225"," 66","0","   1.285"," 163.368","  45.380","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:755","1799168920363"," 106.854","   0.000","  800","   2.126","1530.678"," 425.188","   0.020"," 868.411"," 241.225"," 66","0","   1.277"," 163.497","  45.416","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:858","1799426165363"," 106.957","   0.000","  800","   2.209","1530.906"," 425.252","   0.029"," 868.414"," 241.226"," 65","0","   1.283"," 163.629","  45.453","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:44:957","1799672121175"," 107.055","   0.000","  800","   2.246","1531.128"," 425.313","   0.054"," 868.419"," 241.228"," 66","0","   1.284"," 163.756","  45.488","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:057","1799923087345"," 107.156","   4.000"," 1700","   4.030","1531.533"," 425.426","   0.433"," 868.463"," 241.240"," 66","0","   1.438"," 163.901","  45.528","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:158","1800174017925"," 107.257","   5.000","  800","   5.156","1532.052"," 425.570","   1.283"," 868.592"," 241.275"," 65","0","   1.395"," 164.041","  45.567","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:259","1800425456925"," 107.357","   0.000","  800","   2.310","1532.285"," 425.635","   0.043"," 868.596"," 241.277"," 66","0","   1.290"," 164.171","  45.603","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:354","1800662577375"," 107.453","   1.000"," 1700","   2.524","1532.525"," 425.701","   0.114"," 868.607"," 241.280"," 64","0","   1.305"," 164.295","  45.638","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:455","1800915532575"," 107.554","   3.000"," 1700","   6.157","1533.149"," 425.875","   1.066"," 868.715"," 241.310"," 66","0","   1.541"," 164.451","  45.681","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:556","1801167804063"," 107.655","   0.000","  800","   2.602","1533.412"," 425.948","   0.098"," 868.725"," 241.312"," 65","0","   1.291"," 164.582","  45.717","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:656","1801417095838"," 107.755","   0.000","  800","   2.343","1533.646"," 426.013","   0.039"," 868.729"," 241.314"," 64","0","   1.285"," 164.710","  45.753","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:757","1801668504150"," 107.856","   0.000","  800","   2.176","1533.866"," 426.074","   0.047"," 868.733"," 241.315"," 65","0","   1.289"," 164.840","  45.789","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:858","1801919543925"," 107.956","   0.000","  800","   2.070","1534.074"," 426.132","   0.027"," 868.736"," 241.316"," 65","0","   1.274"," 164.969","  45.825","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:45:959","1802171234000"," 108.057","  81.000"," 3500","  48.995","1539.018"," 427.505","  37.263"," 872.496"," 242.360"," 87","0","   2.093"," 165.180","  45.883","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:054","1802409512525"," 108.153","  97.000"," 3300","  59.883","1544.739"," 429.094","  46.720"," 876.960"," 243.600"," 89","0","   2.337"," 165.403","  45.945","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:157","1802665389989"," 108.256","  97.000"," 3300","  61.543","1551.052"," 430.848","  47.664"," 881.849"," 244.958"," 91","0","   2.936"," 165.704","  46.029","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:254","1802907686512"," 108.353","  98.000"," 3300","  60.281","1556.908"," 432.475","  46.820"," 886.398"," 246.222"," 90","0","   2.648"," 165.961","  46.100","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:358","1803166299047"," 108.456","  90.000"," 3300","  60.688","1563.201"," 434.222","  47.215"," 891.293"," 247.581"," 95","0","   2.314"," 166.201","  46.167","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:454","1803406030151"," 108.552","  98.000"," 3300","  60.482","1569.014"," 435.837","  47.147"," 895.825"," 248.840"," 94","0","   2.479"," 166.440","  46.233","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:554","1803655616940"," 108.653","  98.000"," 3500","  62.206","1575.239"," 437.566","  48.424"," 900.670"," 250.186"," 95","0","   2.749"," 166.715","  46.310","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:657","1803912945036"," 108.756","  94.000"," 3500","  61.058","1581.538"," 439.316","  47.469"," 905.568"," 251.547"," 93","0","   2.555"," 166.978","  46.383","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:755","1804157319841"," 108.854","  96.000"," 3300","  61.464","1587.560"," 440.989","  48.364"," 910.306"," 252.863"," 98","0","   2.043"," 167.178","  46.438","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:854","1804404445224"," 108.953","  98.000"," 3300","  61.494","1593.653"," 442.681","  48.145"," 915.076"," 254.188"," 96","0","   2.497"," 167.426","  46.507","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:46:954","1804654040347"," 109.053","  97.000"," 3300","  61.695","1599.826"," 444.396","  48.100"," 919.890"," 255.525"," 98","0","   2.454"," 167.671","  46.575","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:054","1804903646086"," 109.153","  88.000"," 3500","  59.654","1605.796"," 446.055","  46.130"," 924.506"," 256.807"," 98","0","   2.506"," 167.922","  46.645","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:157","1805159903695"," 109.256","  98.000"," 3300","  59.846","1611.945"," 447.762","  46.881"," 929.323"," 258.145"," 98","0","   2.075"," 168.135","  46.704","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:254","1805402810238"," 109.353","  98.000"," 3500","  61.369","1617.921"," 449.423","  47.686"," 933.967"," 259.435"," 98","0","   2.577"," 168.386","  46.774","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:354","1805652470569"," 109.453","  98.000"," 3300","  60.670","1623.994"," 451.109","  47.215"," 938.693"," 260.748"," 99","0","   2.455"," 168.632","  46.842","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:457","1805907697685"," 109.555","  90.000"," 3500","  59.433","1630.076"," 452.799","  45.892"," 943.389"," 262.052"," 99","0","   2.539"," 168.892","  46.914","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:555","1806151623568"," 109.653","  97.000"," 3300","  59.068","1635.852"," 454.403","  45.912"," 947.879"," 263.300"," 99","0","   2.064"," 169.094","  46.971","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:655","1806401219419"," 109.753","  98.000"," 3200","  60.338","1641.890"," 456.081","  46.791"," 952.561"," 264.600","100","0","   2.394"," 169.333","  47.037","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:755","1806650818294"," 109.853","  97.000"," 3500","  59.204","1647.815"," 457.726","  45.717"," 957.136"," 265.871"," 98","0","   2.495"," 169.583","  47.106","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:855","1806900946750"," 109.954","  61.000","  800","  42.052","1652.032"," 458.898","  30.763"," 960.221"," 266.728"," 85","0","   2.092"," 169.793","  47.165","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:47:956","1807151806175"," 110.054","   0.000","  800","   5.787","1652.614"," 459.059","   0.112"," 960.232"," 266.731"," 77","0","   1.435"," 169.937","  47.205","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:056","1807403350763"," 110.155","   0.000","  800","   2.058","1652.822"," 459.117","   0.018"," 960.234"," 266.732"," 71","0","   1.269"," 170.065","  47.240","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:157","1807654665163"," 110.256","   3.000","  800","   4.013","1653.226"," 459.229","   0.703"," 960.305"," 266.751"," 70","0","   1.341"," 170.200","  47.278","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:258","1807905823975"," 110.357","   1.000","  800","   2.737","1653.502"," 459.306","   0.119"," 960.317"," 266.755"," 70","0","   1.335"," 170.335","  47.315","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:354","1808145465450"," 110.453","   0.000","  800","   2.152","1653.708"," 459.363","   0.030"," 960.320"," 266.755"," 70","0","   1.276"," 170.457","  47.349","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:456","1808398748825"," 110.554","   4.000","  800","   6.527","1654.371"," 459.548","   1.334"," 960.455"," 266.793"," 68","0","   1.551"," 170.615","  47.393","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:554","1808644208900"," 110.653","   0.000","  800","   2.164","1654.584"," 459.607","   0.020"," 960.457"," 266.794"," 68","0","   1.266"," 170.739","  47.428","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:654","1808893684725"," 110.753","   1.000","  800","   2.359","1654.820"," 459.672","   0.079"," 960.465"," 266.796"," 67","0","   1.302"," 170.870","  47.464","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:754","1809142908563"," 110.853","   0.000","  800","   2.186","1655.039"," 459.733","   0.031"," 960.468"," 266.797"," 67","0","   1.280"," 170.997","  47.499","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:859","1809404567825"," 110.957","   0.000","  800","   2.259","1655.276"," 459.799","   0.048"," 960.473"," 266.798"," 67","0","   1.277"," 171.131","  47.537","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:48:958","1809652597950"," 111.057","   0.000","  800","   2.148","1655.489"," 459.858","   0.037"," 960.477"," 266.799"," 67","0","   1.275"," 171.258","  47.572","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:058","1809901978500"," 111.157","   0.000","  800","   2.221","1655.711"," 459.920","   0.020"," 960.479"," 266.800"," 66","0","   1.283"," 171.387","  47.607","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:158","1810151520963"," 111.257","   3.000","  800","   3.903","1656.102"," 460.028","   0.569"," 960.536"," 266.815"," 66","0","   1.374"," 171.524","  47.646","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:257","1810397873475"," 111.356","   0.000","  800","   2.232","1656.322"," 460.090","   0.040"," 960.540"," 266.817"," 66","0","   1.282"," 171.651","  47.681","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:358","1810649463169"," 111.457","   1.000"," 2500","   2.615","1656.586"," 460.163","   0.134"," 960.553"," 266.820"," 66","0","   1.301"," 171.782","  47.717","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:454","1810888969888"," 111.553","   3.000","  800","   5.977","1657.160"," 460.322","   1.045"," 960.653"," 266.848"," 67","0","   1.528"," 171.929","  47.758","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:558","1811147736500"," 111.656","   0.000","  800","   2.217","1657.390"," 460.386","   0.029"," 960.656"," 266.849"," 67","0","   1.295"," 172.063","  47.795","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:658","1811399271975"," 111.757","   0.000","  800","   2.221","1657.614"," 460.448","   0.046"," 960.661"," 266.850"," 66","0","   1.280"," 172.192","  47.831","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:754","1811637332250"," 111.853","   0.000","  800","   2.191","1657.823"," 460.506","   0.048"," 960.666"," 266.852"," 65","0","   1.278"," 172.314","  47.865","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:857","1811895135558"," 111.956","  27.000"," 3500","  14.080","1659.278"," 460.911","   9.492"," 961.647"," 267.124"," 78","0","   1.497"," 172.469","  47.908","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:49:957","1812145025352"," 112.056","  99.000"," 3500","  63.278","1665.618"," 462.672","  50.627"," 966.719"," 268.533"," 89","0","   1.705"," 172.640","  47.955","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:055","1812387181406"," 112.153","  97.000"," 3500","  63.478","1671.781"," 464.384","  50.710"," 971.642"," 269.901"," 92","0","   1.772"," 172.812","  48.003","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:157","1812643639514"," 112.256","  99.000"," 3500","  62.294","1678.186"," 466.163","  49.742"," 976.757"," 271.321"," 93","0","   2.005"," 173.018","  48.060","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:257","1812890954506"," 112.355","  99.000"," 3500","  65.204","1684.651"," 467.959","  52.303"," 981.943"," 272.762"," 94","0","   1.940"," 173.210","  48.114","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:354","1813134388989"," 112.453","  91.000"," 3300","  61.981","1690.701"," 469.639","  49.122"," 986.737"," 274.094"," 96","0","   2.045"," 173.410","  48.169","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:459","1813395311342"," 112.557","  99.000"," 3500","  63.992","1697.395"," 471.499","  51.208"," 992.094"," 275.582"," 96","0","   1.810"," 173.599","  48.222","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:554","1813632262610"," 112.652","  99.000"," 3500","  65.076","1703.577"," 473.216","  52.245"," 997.057"," 276.960"," 98","0","   1.769"," 173.767","  48.269","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:654","1813881900034"," 112.753","  99.000"," 3500","  64.340","1710.017"," 475.005","  51.720","1002.234"," 278.398"," 98","0","   1.951"," 173.962","  48.323","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:759","1814143605830"," 112.857","  98.000"," 3500","  64.036","1716.736"," 476.871","  51.415","1007.628"," 279.897","100","0","   2.028"," 174.175","  48.382","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:856","1814385942628"," 112.955","  84.000"," 3500","  59.598","1722.526"," 478.479","  46.821","1012.178"," 281.160"," 99","0","   2.016"," 174.371","  48.436","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:50:954","1814631245915"," 113.053","  99.000"," 3400","  62.545","1728.677"," 480.188","  50.010","1017.096"," 282.527"," 99","0","   1.810"," 174.549","  48.486","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:054","1814879657316"," 113.153","  99.000"," 3500","  61.565","1734.809"," 481.891","  48.979","1021.974"," 283.882","100","0","   1.785"," 174.727","  48.535","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:156","1815133400224"," 113.254","  99.000"," 3300","  61.065","1741.021"," 483.617","  48.491","1026.907"," 285.252","100","0","   1.990"," 174.929","  48.591","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:257","1815386986394"," 113.356","  99.000"," 3300","  59.347","1747.055"," 485.293","  46.883","1031.674"," 286.576"," 98","0","   2.130"," 175.146","  48.652","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:355","1815629982348"," 113.453","  85.000"," 3300","  58.354","1752.740"," 486.872","  45.667","1036.123"," 287.812"," 99","0","   1.988"," 175.339","  48.705","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:456","1815882470316"," 113.555","  99.000"," 3500","  59.072","1758.720"," 488.533","  46.537","1040.833"," 289.120"," 99","0","   1.873"," 175.529","  48.758","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:559","1816138967025"," 113.657","  99.000"," 3400","  60.719","1764.964"," 490.268","  48.088","1045.779"," 290.494","100","0","   1.781"," 175.712","  48.809","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:655","1816379483954"," 113.754","  99.000"," 3200","  58.359","1770.591"," 491.831","  46.008","1050.215"," 291.726","100","0","   1.939"," 175.899","  48.861","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:757","1816633303353"," 113.856","  99.000"," 3400","  58.601","1776.555"," 493.487","  46.182","1054.915"," 293.032","100","0","   2.003"," 176.103","  48.917","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:854","1816876195018"," 113.953","  89.000"," 3400","  57.124","1782.118"," 495.033","  44.443","1059.243"," 294.234","100","0","   2.048"," 176.302","  48.973","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:51:958","1817135351786"," 114.057","  98.000"," 3400","  56.539","1787.992"," 496.664","  44.371","1063.853"," 295.515"," 98","0","   1.746"," 176.484","  49.023","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:056","1817379117075"," 114.155","  99.000"," 3400","  58.423","1793.702"," 498.251","  45.847","1068.334"," 296.759"," 99","0","   1.800"," 176.660","  49.072","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:156","1817628095171"," 114.254","  99.000"," 3400","  57.019","1799.394"," 499.832","  44.770","1072.803"," 298.001","100","0","   1.928"," 176.852","  49.126","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:258","1817881975123"," 114.356","  98.000"," 3400","  57.886","1805.286"," 501.468","  45.342","1077.418"," 299.283"," 99","0","   2.008"," 177.057","  49.182","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:354","1818122330075"," 114.453","  54.000","  800","  34.864","1808.645"," 502.401","  25.970","1079.921"," 299.978"," 87","0","   1.789"," 177.229","  49.230","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:458","1818382487288"," 114.557","   4.000","  800","   6.147","1809.286"," 502.580","   1.174","1080.043"," 300.012"," 79","0","   1.532"," 177.389","  49.275","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:558","1818631584138"," 114.657","   0.000","  800","   2.222","1809.508"," 502.641","   0.033","1080.046"," 300.013"," 73","0","   1.286"," 177.517","  49.310","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:659","1818882244775"," 114.757","   1.000","  800","   2.305","1809.740"," 502.706","   0.066","1080.053"," 300.015"," 72","0","   1.286"," 177.646","  49.346","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:758","1819130034688"," 114.857","   0.000","  800","   2.158","1809.954"," 502.765","   0.021","1080.055"," 300.015"," 73","0","   1.272"," 177.773","  49.381","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:859","1819381366663"," 114.957","   0.000","  800","   2.163","1810.172"," 502.826","   0.027","1080.058"," 300.016"," 70","0","   1.274"," 177.901","  49.417","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:52:959","1819630612400"," 115.057","   0.000","  800","   2.165","1810.389"," 502.886","   0.039","1080.062"," 300.017"," 69","0","   1.275"," 178.029","  49.452","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:058","1819877556875"," 115.156","   0.000","  800","   2.113","1810.598"," 502.944","   0.020","1080.064"," 300.018"," 68","0","   1.274"," 178.155","  49.487","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:158","1820128776550"," 115.257","   3.000","  800","   3.807","1810.981"," 503.050","   0.622","1080.126"," 300.035"," 70","0","   1.369"," 178.293","  49.526","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:257","1820375932800"," 115.356","   0.000","  800","   2.405","1811.220"," 503.117","   0.042","1080.130"," 300.036"," 67","0","   1.291"," 178.421","  49.561","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:354","1820616569738"," 115.453","   1.000","  800","   2.469","1811.458"," 503.183","   0.102","1080.140"," 300.039"," 69","0","   1.299"," 178.546","  49.596","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:454","1820865824488"," 115.553","   4.000","  800","   6.209","1812.078"," 503.355","   1.106","1080.251"," 300.070"," 70","0","   1.529"," 178.699","  49.639","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:554","1821115368200"," 115.653","   0.000","  800","   2.159","1812.294"," 503.415","   0.018","1080.253"," 300.070"," 68","0","   1.273"," 178.826","  49.674","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:654","1821364836525"," 115.753","   1.000","  800","   2.454","1812.540"," 503.483","   0.074","1080.260"," 300.072"," 67","0","   1.299"," 178.956","  49.710","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:754","1821614233638"," 115.853","   0.000","  800","   2.241","1812.764"," 503.546","   0.044","1080.265"," 300.073"," 71","0","   1.281"," 179.084","  49.746","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:854","1821863573450"," 115.953","   1.000","  800","   2.305","1812.994"," 503.610","   0.049","1080.269"," 300.075"," 67","0","   1.279"," 179.212","  49.781","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:53:954","1822114310338"," 116.053","   0.000","  800","   2.140","1813.209"," 503.669","   0.030","1080.272"," 300.076"," 69","0","   1.273"," 179.340","  49.817","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:055","1822365818400"," 116.154","   0.000","  800","   2.109","1813.422"," 503.728","   0.026","1080.275"," 300.076"," 68","0","   1.281"," 179.469","  49.853","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:156","1822617154325"," 116.255","   3.000","  800","   4.165","1813.842"," 503.845","   0.741","1080.350"," 300.097"," 68","0","   1.346"," 179.605","  49.890","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:257","1822868153513"," 116.355","   1.000","  800","   2.690","1814.112"," 503.920","   0.121","1080.362"," 300.101"," 66","0","   1.333"," 179.739","  49.927","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:364","1823135861548"," 116.463","  37.000"," 3300","  19.651","1816.222"," 504.506","  13.848","1081.848"," 300.513"," 83","0","   1.491"," 179.899","  49.972","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:457","1823368187732"," 116.556","  98.000"," 3500","  61.677","1821.967"," 506.102","  48.462","1086.362"," 301.767"," 94","0","   2.100"," 180.095","  50.026","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:557","1823617800154"," 116.656","  95.000"," 3500","  59.809","1827.952"," 507.764","  47.283","1091.094"," 303.082"," 96","0","   1.950"," 180.290","  50.080","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:657","1823867320446"," 116.756","  97.000"," 3500","  59.493","1833.904"," 509.418","  46.950","1095.791"," 304.386"," 96","0","   1.895"," 180.479","  50.133","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:757","1824116912262"," 116.856","  98.000"," 3500","  61.826","1840.090"," 511.136","  48.867","1100.681"," 305.745"," 98","0","   2.152"," 180.695","  50.193","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:857","1824366528332"," 116.956","  93.000"," 3500","  58.855","1845.980"," 512.772","  46.305","1105.315"," 307.032","100","0","   1.955"," 180.890","  50.247","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:54:957","1824616088544"," 117.056","  95.000"," 3500","  58.890","1851.873"," 514.409","  46.413","1109.959"," 308.322"," 99","0","   1.931"," 181.083","  50.301","   0.000","   0.003","   0.001","  47.000","  750"
