"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:03:18:504","690145861538","  78.309","  99.000"," 3500","  54.998"," 751.027"," 208.619","  42.758"," 321.781","  89.384"," 72","0","   2.695"," 113.846","  31.624","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:18:603","690393961486","  78.408","  93.000"," 3500","  56.339"," 756.631"," 210.175","  43.946"," 326.152","  90.598"," 73","0","   2.297"," 114.075","  31.687","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:18:704","690645059336","  78.509","  98.000"," 3500","  55.785"," 762.247"," 211.735","  43.457"," 330.527","  91.813"," 74","0","   2.512"," 114.328","  31.758","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:18:803","690891466898","  78.608","  98.000"," 3500","  56.167"," 767.796"," 213.277","  43.650"," 334.839","  93.011"," 74","0","   2.637"," 114.588","  31.830","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:18:904","691144364142","  78.709","  96.000"," 3500","  56.359"," 773.510"," 214.864","  44.250"," 339.326","  94.257"," 75","0","   2.299"," 114.821","  31.895","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:004","691394008658","  78.809","  99.000"," 3500","  55.373"," 779.052"," 216.403","  43.094"," 343.639","  95.455"," 75","0","   2.722"," 115.094","  31.970","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:107","691649587455","  78.912","  67.000"," 1700","  41.262"," 783.280"," 217.578","  30.888"," 346.804","  96.334"," 69","0","   2.097"," 115.308","  32.030","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:206","691895794650","  79.011","   0.000","  800","   2.100"," 783.488"," 217.635","   0.069"," 346.811","  96.336"," 61","0","   1.273"," 115.434","  32.065","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:306","692147220375","  79.111","   0.000","  800","   1.921"," 783.681"," 217.689","   0.010"," 346.812","  96.337"," 62","0","   1.249"," 115.560","  32.100","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:407","692398713713","  79.212","   0.000","  800","   1.874"," 783.870"," 217.742","   0.013"," 346.813","  96.337"," 60","0","   1.255"," 115.687","  32.135","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:506","692645872713","  79.311","   0.000","  800","   1.755"," 784.044"," 217.790","   0.005"," 346.814","  96.337"," 58","0","   1.244"," 115.810","  32.169","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:604","692888775615","  79.409","   1.000"," 1700","   2.820"," 784.319"," 217.866","   0.210"," 346.834","  96.343"," 59","0","   1.298"," 115.936","  32.205","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:706","693144926385","  79.511","   2.000"," 1700","   4.192"," 784.749"," 217.986","   0.675"," 346.904","  96.362"," 58","0","   1.385"," 116.079","  32.244","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:806","693394241700","  79.611","   0.000","  800","   1.867"," 784.936"," 218.038","   0.031"," 346.907","  96.363"," 59","0","   1.254"," 116.204","  32.279","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:19:906","693643861645","  79.711","   0.000"," 1700","   1.901"," 785.126"," 218.091","   0.013"," 346.908","  96.363"," 59","0","   1.255"," 116.330","  32.314","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:006","693893113013","  79.811","   3.000","  800","   4.347"," 785.561"," 218.211","   1.015"," 347.009","  96.391"," 59","0","   1.304"," 116.460","  32.350","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:107","694144326660","  79.912","   0.000"," 1700","   2.473"," 785.810"," 218.280","   0.144"," 347.024","  96.396"," 59","0","   1.284"," 116.589","  32.386","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:203","694384637150","  80.008","   1.000","  800","   2.303"," 786.032"," 218.342","   0.105"," 347.034","  96.398"," 58","0","   1.283"," 116.713","  32.420","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:304","694636188425","  80.109","   0.000","  800","   1.810"," 786.214"," 218.393","   0.007"," 347.035","  96.399"," 59","0","   1.250"," 116.839","  32.455","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:405","694887567250","  80.210","   0.000"," 1700","   1.916"," 786.407"," 218.446","   0.012"," 347.036","  96.399"," 57","0","   1.251"," 116.965","  32.490","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:506","695138661450","  80.311","   7.000","  800","   5.025"," 786.913"," 218.587","   0.672"," 347.104","  96.418"," 59","0","   1.540"," 117.120","  32.533","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:604","695382910975","  80.409","   1.000","  800","   2.574"," 787.165"," 218.657","   0.189"," 347.122","  96.423"," 60","0","   1.290"," 117.246","  32.568","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:707","695641010338","  80.512","   2.000","  800","   4.156"," 787.595"," 218.776","   0.616"," 347.186","  96.440"," 58","0","   1.384"," 117.389","  32.608","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:806","695888758175","  80.611","   0.000","  800","   2.062"," 787.800"," 218.833","   0.066"," 347.192","  96.442"," 58","0","   1.268"," 117.515","  32.643","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:20:906","696138211913","  80.711","   0.000","  800","   1.866"," 787.987"," 218.885","   0.007"," 347.193","  96.442"," 58","0","   1.252"," 117.641","  32.678","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:006","696387665788","  80.811","   0.000","  800","   2.376"," 788.224"," 218.951","   0.084"," 347.201","  96.445"," 58","0","   1.291"," 117.770","  32.714","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:105","696633475588","  80.910","  20.000"," 3500","  11.285"," 789.336"," 219.260","   7.139"," 347.905","  96.640"," 65","0","   1.421"," 117.910","  32.753","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:207","696889038164","  81.012","  99.000"," 3500","  55.345"," 795.007"," 220.835","  43.102"," 352.321","  97.867"," 69","0","   1.844"," 118.099","  32.805","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:307","697138447970","  81.112","  99.000"," 3500","  55.207"," 800.528"," 222.369","  43.469"," 356.668","  99.074"," 70","0","   1.719"," 118.270","  32.853","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:406","697384875959","  81.211","  96.000"," 3500","  55.217"," 805.983"," 223.884","  42.709"," 360.887"," 100.247"," 72","0","   1.860"," 118.454","  32.904","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:506","697634304563","  81.311","  97.000"," 3500","  56.313"," 811.614"," 225.448","  44.171"," 365.305"," 101.474"," 73","0","   1.815"," 118.636","  32.954","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:603","697876561144","  81.408","  93.000"," 3500","  54.376"," 816.896"," 226.916","  42.073"," 369.391"," 102.609"," 74","0","   1.790"," 118.810","  33.003","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:706","698133202684","  81.511","  99.000"," 3500","  57.421"," 822.804"," 228.557","  44.617"," 373.982"," 103.884"," 75","0","   1.910"," 119.006","  33.057","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:806","698383219892","  81.611","  99.000"," 3500","  56.072"," 828.425"," 230.118","  44.229"," 378.415"," 105.115"," 76","0","   1.738"," 119.180","  33.106","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:21:907","698634854056","  81.712","  93.000"," 3500","  58.076"," 834.284"," 231.745","  44.785"," 382.934"," 106.370"," 77","0","   1.814"," 119.363","  33.156","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:007","698884425833","  81.812","  98.000"," 3500","  56.613"," 839.948"," 233.319","  44.637"," 387.400"," 107.611"," 78","0","   1.810"," 119.544","  33.207","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:107","699133868698","  81.912","  89.000"," 3500","  55.201"," 845.469"," 234.852","  42.553"," 391.656"," 108.793"," 78","0","   1.843"," 119.729","  33.258","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:202","699370943986","  82.007","  98.000"," 3500","  57.956"," 850.978"," 236.383","  45.329"," 395.964"," 109.990"," 78","0","   1.844"," 119.904","  33.307","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:306","699629070142","  82.111","  91.000"," 3500","  54.220"," 856.589"," 237.941","  42.189"," 400.330"," 111.203"," 75","0","   1.740"," 120.084","  33.357","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:407","699880005263","  82.212","   2.000","  800","   4.522"," 857.044"," 238.068","   1.199"," 400.451"," 111.236"," 66","0","   1.366"," 120.221","  33.395","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:507","700129455225","  82.312","   0.000","  800","   1.948"," 857.239"," 238.122","   0.012"," 400.452"," 111.237"," 62","0","   1.251"," 120.347","  33.430","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:603","700370664113","  82.408","   1.000","  800","   2.354"," 857.466"," 238.185","   0.095"," 400.462"," 111.239"," 62","0","   1.288"," 120.471","  33.464","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:704","700621617300","  82.509","   2.000","  800","   4.353"," 857.904"," 238.307","   0.652"," 400.527"," 111.258"," 63","0","   1.401"," 120.612","  33.503","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:805","700873146963","  82.610","   0.000","  800","   1.940"," 858.100"," 238.361","   0.011"," 400.528"," 111.258"," 61","0","   1.252"," 120.738","  33.538","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:22:906","701124724550","  82.711","   0.000","  800","   1.993"," 858.301"," 238.417","   0.023"," 400.531"," 111.258"," 59","0","   1.258"," 120.865","  33.574","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:006","701376286175","  82.811","   0.000","  800","   2.321"," 858.535"," 238.482","   0.092"," 400.540"," 111.261"," 60","0","   1.293"," 120.996","  33.610","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:107","701627114063","  82.912","   1.000","  800","   2.332"," 858.769"," 238.547","   0.129"," 400.553"," 111.265"," 60","0","   1.292"," 121.126","  33.646","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:207","701875775810","  83.012","   0.000"," 1700","   1.873"," 858.956"," 238.599","   0.018"," 400.555"," 111.265"," 60","0","   1.253"," 121.250","  33.681","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:307","702125079363","  83.112","   2.000","  800","   3.963"," 859.352"," 238.709","   0.771"," 400.632"," 111.287"," 59","0","   1.293"," 121.380","  33.717","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:405","702369247075","  83.210","   0.000","  800","   1.950"," 859.543"," 238.762","   0.021"," 400.634"," 111.287"," 60","0","   1.261"," 121.503","  33.751","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:507","702624092338","  83.312","   0.000","  800","   2.061"," 859.754"," 238.820","   0.031"," 400.637"," 111.288"," 59","0","   1.256"," 121.631","  33.787","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:603","702863012350","  83.408","   1.000","  800","   2.717"," 860.014"," 238.893","   0.212"," 400.657"," 111.294"," 58","0","   1.297"," 121.756","  33.821","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:704","703115310488","  83.509","   2.000","  800","   4.416"," 860.461"," 239.017","   0.675"," 400.725"," 111.313"," 59","0","   1.379"," 121.895","  33.860","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:804","703364773125","  83.609","   0.000","  800","   1.857"," 860.646"," 239.068","   0.010"," 400.726"," 111.313"," 58","0","   1.252"," 122.020","  33.895","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:23:903","703613223525","  83.708","   0.000","  800","   1.822"," 860.828"," 239.119","   0.011"," 400.727"," 111.313"," 60","0","   1.252"," 122.145","  33.929","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:004","703864460038","  83.809","   0.000","  800","   1.811"," 861.010"," 239.170","   0.011"," 400.728"," 111.313"," 59","0","   1.251"," 122.271","  33.964","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:107","704122114738","  83.912","   0.000","  800","   2.372"," 861.255"," 239.238","   0.128"," 400.742"," 111.317"," 59","0","   1.277"," 122.403","  34.001","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:206","704367390763","  84.011","   0.000","  800","   2.173"," 861.469"," 239.297","   0.103"," 400.752"," 111.320"," 59","0","   1.284"," 122.529","  34.036","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:307","704618956363","  84.112","   0.000","  800","   1.863"," 861.657"," 239.349","   0.011"," 400.753"," 111.320"," 59","0","   1.254"," 122.656","  34.071","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:407","704868515642","  84.212","  11.000"," 3600","  18.694"," 863.527"," 239.869","   8.209"," 401.574"," 111.548"," 64","0","   1.646"," 122.821","  34.117","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:507","705118497923","  84.312","  12.000"," 3600","  22.332"," 865.766"," 240.490","   9.854"," 402.562"," 111.823"," 65","0","   1.951"," 123.016","  34.171","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:604","705361820737","  84.409","  92.000"," 3300","  53.759"," 871.010"," 241.947","  39.859"," 406.450"," 112.903"," 70","0","   3.616"," 123.369","  34.269","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:707","705617941492","  84.512","  98.000"," 3500","  57.122"," 876.876"," 243.577","  43.354"," 410.902"," 114.139"," 68","0","   4.175"," 123.797","  34.388","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:807","705867657086","  84.612","  97.000"," 3500","  56.097"," 882.492"," 245.137","  41.874"," 415.094"," 115.304"," 72","0","   3.996"," 124.198","  34.499","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:24:907","706117354368","  84.712","  99.000"," 3500","  57.814"," 888.280"," 246.744","  44.073"," 419.507"," 116.530"," 69","0","   4.237"," 124.622","  34.617","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:007","706367015423","  84.812","  80.000"," 3500","  56.226"," 893.908"," 248.308","  41.960"," 423.707"," 117.696"," 74","0","   3.997"," 125.022","  34.728","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:104","706609197070","  84.909"," 100.000"," 3500","  58.740"," 899.611"," 249.892","  44.954"," 428.072"," 118.909"," 71","0","   4.254"," 125.435","  34.843","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:203","706854535982","  85.008","  75.000"," 3500","  54.851"," 905.006"," 251.391","  40.464"," 432.052"," 120.014"," 76","0","   3.919"," 125.820","  34.950","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:307","707113638246","  85.112","  99.000"," 3500","  59.268"," 911.163"," 253.101","  45.439"," 436.772"," 121.326"," 74","0","   4.272"," 126.264","  35.073","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:404","707355333616","  85.209","  86.000"," 3500","  55.567"," 916.548"," 254.597","  41.266"," 440.771"," 122.436"," 77","0","   3.964"," 126.648","  35.180","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:504","707604649836","  85.309","  99.000"," 3500","  59.290"," 922.474"," 256.243","  45.356"," 445.304"," 123.696"," 74","0","   4.293"," 127.077","  35.299","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:603","707851963825","  85.408","  12.000","  800","  15.114"," 923.973"," 256.659","   8.345"," 446.132"," 123.926"," 64","0","   1.905"," 127.266","  35.352","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:707","708111961000","  85.512","   3.000","  800","   4.609"," 924.453"," 256.793","   0.764"," 446.211"," 123.948"," 63","0","   1.435"," 127.416","  35.393","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:807","708361404075","  85.612","   0.000","  800","   1.891"," 924.642"," 256.845","   0.009"," 446.212"," 123.948"," 61","0","   1.253"," 127.541","  35.428","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:25:907","708610824438","  85.712","   0.000","  800","   1.808"," 924.823"," 256.895","   0.009"," 446.213"," 123.948"," 61","0","   1.252"," 127.666","  35.463","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:007","708860307238","  85.812","   0.000","  800","   1.806"," 925.004"," 256.946","   0.013"," 446.215"," 123.948"," 61","0","   1.250"," 127.791","  35.498","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:103","709098713145","  85.908","   1.000"," 1700","   2.699"," 925.262"," 257.017","   0.205"," 446.234"," 123.954"," 62","0","   1.305"," 127.916","  35.532","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:203","709349677438","  86.008","   1.000","  800","   2.325"," 925.496"," 257.082","   0.090"," 446.243"," 123.956"," 61","0","   1.288"," 128.046","  35.568","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:304","709600991625","  86.109","   0.000","  800","   1.865"," 925.684"," 257.134","   0.007"," 446.244"," 123.957"," 60","0","   1.249"," 128.171","  35.603","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:405","709852335350","  86.210","   0.000","  800","   1.981"," 925.883"," 257.190","   0.020"," 446.246"," 123.957"," 61","0","   1.263"," 128.299","  35.639","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:506","710104106550","  86.311","   0.000","  800","   1.880"," 926.073"," 257.242","   0.014"," 446.247"," 123.958"," 61","0","   1.249"," 128.425","  35.674","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:603","710346896950","  86.408","   4.000","  800","   4.823"," 926.542"," 257.373","   1.020"," 446.347"," 123.985"," 61","0","   1.341"," 128.555","  35.710","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:707","710605921138","  86.512","   2.000","  800","   4.239"," 926.983"," 257.495","   0.617"," 446.411"," 124.003"," 61","0","   1.392"," 128.700","  35.750","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:807","710855902763","  86.612","   0.000","  800","   1.982"," 927.181"," 257.550","   0.021"," 446.413"," 124.004"," 59","0","   1.260"," 128.826","  35.785","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:26:907","711105392900","  86.712","   0.000","  800","   1.834"," 927.365"," 257.601","   0.009"," 446.414"," 124.004"," 60","0","   1.252"," 128.951","  35.820","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:007","711354840450","  86.812","   0.000","  800","   2.231"," 927.588"," 257.663","   0.090"," 446.423"," 124.006"," 60","0","   1.293"," 129.081","  35.856","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:103","711594830563","  86.908","   0.000","  800","   2.270"," 927.806"," 257.724","   0.110"," 446.433"," 124.009"," 59","0","   1.289"," 129.205","  35.890","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:207","711853749450","  87.012","   0.000","  800","   1.940"," 928.008"," 257.780","   0.033"," 446.437"," 124.010"," 59","0","   1.258"," 129.335","  35.926","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:307","712103211763","  87.112","   0.000","  800","   1.838"," 928.192"," 257.831","   0.009"," 446.438"," 124.010"," 59","0","   1.254"," 129.461","  35.961","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:407","712352689713","  87.212","   0.000","  800","   1.846"," 928.376"," 257.882","   0.012"," 446.439"," 124.011"," 59","0","   1.251"," 129.586","  35.996","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:503","712592244925","  87.308","   0.000","  800","   1.883"," 928.557"," 257.933","   0.007"," 446.439"," 124.011"," 59","0","   1.251"," 129.706","  36.029","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:604","712844150762","  87.409","  55.000"," 3300","  32.650"," 931.855"," 258.848","  24.690"," 448.933"," 124.704"," 70","0","   1.559"," 129.863","  36.073","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:704","713091745644","  87.509","  99.000"," 3500","  60.659"," 937.876"," 260.521","  48.297"," 453.727"," 126.035"," 72","0","   1.766"," 130.039","  36.122","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:804","713341339100","  87.609","  95.000"," 3500","  60.410"," 943.921"," 262.200","  47.915"," 458.522"," 127.367"," 73","0","   1.778"," 130.217","  36.171","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:27:904","713590897854","  87.709","  99.000"," 3500","  62.246"," 950.149"," 263.930","  49.887"," 463.513"," 128.754"," 75","0","   1.686"," 130.385","  36.218","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:004","713840446176","  87.809","  97.000"," 3500","  61.580"," 956.310"," 265.642","  49.056"," 468.422"," 130.117"," 76","0","   1.784"," 130.564","  36.268","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:104","714090004908","  87.909","  96.000"," 3500","  60.799"," 962.393"," 267.332","  48.220"," 473.246"," 131.457"," 75","0","   1.801"," 130.744","  36.318","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:204","714339574326","  88.009","  96.000"," 3500","  61.481"," 968.545"," 269.040","  49.072"," 478.156"," 132.821"," 79","0","   1.710"," 130.915","  36.365","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:304","714589143882","  88.109","  97.000"," 3500","  61.569"," 974.706"," 270.752","  49.038"," 483.063"," 134.184"," 79","0","   1.762"," 131.091","  36.414","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:406","714842751746","  88.211","  99.000"," 3500","  63.084"," 981.120"," 272.533","  50.642"," 488.212"," 135.614"," 81","0","   1.699"," 131.264","  36.462","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:504","715088905563","  88.309","  52.000","  800","  40.286"," 985.096"," 273.638","  28.742"," 491.049"," 136.402"," 70","0","   1.711"," 131.433","  36.509","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:604","715336579350","  88.409","   1.000"," 1700","   2.887"," 985.383"," 273.717","   0.215"," 491.070"," 136.408"," 65","0","   1.310"," 131.563","  36.545","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:705","715590813500","  88.510","   2.000","  800","   4.345"," 985.825"," 273.840","   0.716"," 491.143"," 136.429"," 63","0","   1.389"," 131.705","  36.585","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:806","715842294420","  88.611","   0.000"," 1700","   1.976"," 986.025"," 273.896","   0.016"," 491.145"," 136.429"," 65","0","   1.254"," 131.831","  36.620","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:28:907","716094019563","  88.712","   0.000","  800","   2.162"," 986.243"," 273.956","   0.079"," 491.152"," 136.431"," 63","0","   1.290"," 131.961","  36.656","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:007","716344001350","  88.812","   0.000"," 1700","   1.856"," 986.429"," 274.008","   0.019"," 491.154"," 136.432"," 61","0","   1.254"," 132.087","  36.691","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:104","716583802063","  88.909","   0.000","  800","   2.372"," 986.657"," 274.071","   0.129"," 491.167"," 136.435"," 64","0","   1.286"," 132.211","  36.725","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:207","716842814875","  89.012","   0.000","  800","   1.952"," 986.860"," 274.128","   0.041"," 491.171"," 136.436"," 61","0","   1.262"," 132.342","  36.762","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:307","717092265400","  89.112","   0.000","  800","   1.806"," 987.040"," 274.178","   0.009"," 491.172"," 136.437"," 60","0","   1.250"," 132.467","  36.796","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:407","717341707650","  89.212","   0.000","  800","   2.004"," 987.241"," 274.233","   0.065"," 491.178"," 136.438"," 61","0","   1.260"," 132.593","  36.831","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:507","717591193025","  89.312","   0.000","  800","   1.884"," 987.429"," 274.286","   0.013"," 491.180"," 136.439"," 60","0","   1.254"," 132.718","  36.866","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:603","717829100620","  89.408","   1.000"," 1700","   2.624"," 987.679"," 274.355","   0.198"," 491.199"," 136.444"," 59","0","   1.294"," 132.841","  36.900","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:703","718079822113","  89.508","   4.000","  800","   6.219"," 988.304"," 274.529","   1.907"," 491.390"," 136.497"," 60","0","   1.431"," 132.985","  36.940","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:804","718331380413","  89.609","   0.000","  800","   1.797"," 988.486"," 274.579","   0.005"," 491.391"," 136.497"," 60","0","   1.247"," 133.111","  36.975","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:29:905","718582706800","  89.710","   0.000","  800","   1.967"," 988.684"," 274.634","   0.015"," 491.392"," 136.498"," 59","0","   1.255"," 133.238","  37.010","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:006","718834272888","  89.811","   0.000","  800","   1.823"," 988.868"," 274.685","   0.009"," 491.393"," 136.498"," 59","0","   1.251"," 133.364","  37.045","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:107","719085626988","  89.912","   0.000","  800","   2.451"," 989.115"," 274.754","   0.137"," 491.407"," 136.502"," 60","0","   1.280"," 133.493","  37.081","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:207","719337172400","  90.012","   0.000","  800","   2.358"," 989.353"," 274.820","   0.139"," 491.421"," 136.506"," 60","0","   1.282"," 133.622","  37.117","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:304","719578487975","  90.109","   0.000","  800","   1.826"," 989.529"," 274.869","   0.006"," 491.422"," 136.506"," 60","0","   1.248"," 133.743","  37.151","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:408","719836245588","  90.213","   0.000","  800","   1.919"," 989.728"," 274.924","   0.015"," 491.423"," 136.506"," 60","0","   1.259"," 133.873","  37.187","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:504","720076581795","  90.309","   1.000"," 2500","   2.373"," 989.956"," 274.988","   0.127"," 491.435"," 136.510"," 60","0","   1.286"," 133.997","  37.221","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:603","720324379557","  90.408","  15.000"," 3500","  23.298"," 992.271"," 275.631","  11.967"," 492.624"," 136.840"," 69","0","   1.600"," 134.156","  37.265","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:707","720584059082","  90.512","  13.000"," 3500","  24.311"," 994.802"," 276.334","  12.055"," 493.879"," 137.189"," 67","0","   1.788"," 134.342","  37.317","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:807","720833652509","  90.612","  12.000"," 3500","  21.195"," 996.923"," 276.923","   9.621"," 494.842"," 137.456"," 65","0","   1.899"," 134.532","  37.370","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:30:907","721083092109","  90.712","  12.000"," 3600","  21.726"," 999.096"," 277.527","  10.137"," 495.856"," 137.738"," 68","0","   1.873"," 134.719","  37.422","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:007","721332435892","  90.812","  61.000"," 3500","  41.306","1003.225"," 278.674","  28.641"," 498.719"," 138.533"," 68","0","   1.929"," 134.912","  37.476","   0.000","   0.004","   0.001","  47.000","  750"
"10:03:31:104","721574072378","  90.909","  99.000"," 3500","  58.964","1008.937"," 280.260","  45.305"," 503.108"," 139.752"," 69","0","   1.915"," 135.098","  37.527","   0.000","   0.004","   0.001","  47.000","  750"
